"","X","IndividualID","FragID","LocationID","TableID","SumpID","TankID","DeathDate","Depth","Longitude","Latitude","Reassessment_survival","Taxon","Reassessment_bleaching","TempMaxMM","TempMinMM","TempRange","TempMean","TimePoint","Date","WaterTemp","Survival","CoralWatchLetter","CoralWatchNumber","Bleaching","BleachedArea","BW","Comment","WaterDensity","SkelletonWeight","time_without_bleaching","time_alive","min_health_score","time_to_recovery","ITS2","SurvivalT12","tempPC1","tempPC2"
"1081",1978,"EXP51","EXP51_T2","CoralGarden",1,"T2_1","Tank2","11/3/2024",7.5,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T1","10/2/2024",29.7,"Alive","C",3,"NoBleaching",0,5.499,NA,1.021972254,14.89626535,12,6,2,NA,"C8",NA,-1.47876657533089,0.560362447021171
"1082",1979,"EXP51","EXP51_T2","CoralGarden",1,"T2_1","Tank2","11/3/2024",7.5,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T2","17/2/2024",29.3,"Alive","C",3,"NoBleaching",0,4.485,NA,1.022107816,12.15219097,12,6,2,NA,"C8",NA,-1.47876657533089,0.560362447021171
"1083",1980,"EXP51","EXP51_T2","CoralGarden",1,"T2_1","Tank2","11/3/2024",7.5,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T3","24/2/2024",30.1,"Alive","C",2,"NoBleaching",0,5.551,NA,1.021835536,15.03369146,12,6,2,NA,"C8",NA,-1.47876657533089,0.560362447021171
"1084",1981,"EXP51","EXP51_T2","CoralGarden",1,"T2_1","Tank2","11/3/2024",7.5,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T4","2/3/2024",28.6,"PartiallyDead","C",2,"NoBleaching",0,5.595,"Algae",1.02234225,15.16570311,12,6,2,NA,"C8",NA,-1.47876657533089,0.560362447021171
"1085",1982,"EXP51","EXP51_T2","CoralGarden",1,"T2_1","Tank2","11/3/2024",7.5,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T5","9/3/2024",26.5,"PartiallyDead","C",2,"NoBleaching",0,7.789,"RTN tips",1.023023824,21.13682338,12,6,2,NA,"C8",NA,-1.47876657533089,0.560362447021171
"1086",1983,"EXP51","EXP51_T2","CoralGarden",1,"T2_1","Tank2","11/3/2024",7.5,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T6","16/3/2024",26.8,"Dead",NA,NA,NA,NA,NA,NA,1.022928476,0,12,6,2,NA,"C8",NA,-1.47876657533089,0.560362447021171
"1087",1984,"EXP51","EXP51_T2","CoralGarden",1,"T2_1","Tank2","11/3/2024",7.5,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T7","23/3/2024",26.1,"Dead",NA,NA,NA,NA,NA,NA,1.023149895,0,12,6,2,NA,"C8",NA,-1.47876657533089,0.560362447021171
"1088",1985,"EXP51","EXP51_T2","CoralGarden",1,"T2_1","Tank2","11/3/2024",7.5,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T8","30/3/2024",26.7,"Dead",NA,NA,NA,NA,NA,NA,1.022960334,0,12,6,2,NA,"C8",NA,-1.47876657533089,0.560362447021171
"1089",1986,"EXP51","EXP51_T2","CoralGarden",1,"T2_1","Tank2","11/3/2024",7.5,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T9","6/4/2024",27.5,"Dead",NA,NA,NA,NA,NA,NA,1.022703365,0,12,6,2,NA,"C8",NA,-1.47876657533089,0.560362447021171
"1090",1987,"EXP51","EXP51_T2","CoralGarden",1,"T2_1","Tank2","11/3/2024",7.5,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T10","13/4/2024",25.8,"Dead",NA,NA,NA,NA,NA,NA,1.023243649,0,12,6,2,NA,"C8",NA,-1.47876657533089,0.560362447021171
"1091",1988,"EXP51","EXP51_T2","CoralGarden",1,"T2_1","Tank2","11/3/2024",7.5,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T11","19/4/2024",24.1,"Dead",NA,NA,NA,NA,NA,NA,1.02376184,0,12,6,2,NA,"C8",NA,-1.47876657533089,0.560362447021171
"1092",1989,"EXP51","EXP51_T2","CoralGarden",1,"T2_1","Tank2","11/3/2024",7.5,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T12","27/4/2024",25.7,"Dead",NA,NA,NA,NA,NA,NA,1.023274748,0,12,6,2,NA,"C8",1,-1.47876657533089,0.560362447021171
"1093",1990,"EXP52","EXP52_C","CoralGarden",2,"C_2","Tank7",NA,8,151.9106,-23.445709,"Alive","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T0","6/2/2024",30.2,"Alive","D",5,"NoBleaching",0,6.506,NA,1.021801177,17.61909183,2,12,3,7,"C8",NA,-1.47876657533089,0.560362447021171
"1094",1991,"EXP52","EXP52_C","CoralGarden",2,"C_2","Tank7",NA,8,151.9106,-23.445709,"Alive","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T1","10/2/2024",29.7,"Alive","D",4,"NoBleaching",0,6.66,NA,1.021972254,18.04130337,2,12,3,7,"C8",NA,-1.47876657533089,0.560362447021171
"1095",1992,"EXP52","EXP52_C","CoralGarden",2,"C_2","Tank7",NA,8,151.9106,-23.445709,"Alive","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T2","18/2/2024",30.3,"Alive","D",3,"PartialBleaching",0.4,6.685,NA,1.021766746,18.10280509,2,12,3,7,"C8",NA,-1.47876657533089,0.560362447021171
"1096",1993,"EXP52","EXP52_C","CoralGarden",2,"C_2","Tank7",NA,8,151.9106,-23.445709,"Alive","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T3","25/2/2024",29.6,"Alive","D",3,"PartialBleaching",0.4,6.756,NA,1.022006253,18.30239873,2,12,3,7,"C8",NA,-1.47876657533089,0.560362447021171
"1097",1994,"EXP52","EXP52_C","CoralGarden",2,"C_2","Tank7",NA,8,151.9106,-23.445709,"Alive","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T4","2/3/2024",28.6,"Alive","D",3,"PartialBleaching",0.5,6.824,NA,1.02234225,18.49700769,2,12,3,7,"C8",NA,-1.47876657533089,0.560362447021171
"1098",1995,"EXP52","EXP52_C","CoralGarden",2,"C_2","Tank7",NA,8,151.9106,-23.445709,"Alive","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T5","9/3/2024",26.5,"Alive","D",3,"PartialBleaching",0.5,6.804,NA,1.023023824,18.46385239,2,12,3,7,"C8",NA,-1.47876657533089,0.560362447021171
"1099",1996,"EXP52","EXP52_C","CoralGarden",2,"C_2","Tank7",NA,8,151.9106,-23.445709,"Alive","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T6","16/3/2024",26.8,"Alive","D",3,"PartialBleaching",0.5,6.907,NA,1.022928476,18.74036785,2,12,3,7,"C8",NA,-1.47876657533089,0.560362447021171
"1100",1997,"EXP52","EXP52_C","CoralGarden",2,"C_2","Tank7",NA,8,151.9106,-23.445709,"Alive","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T7","24/3/2024",26.1,"Alive","C",3,"PartialBleaching",0.5,6.854,NA,1.023149895,18.60346492,2,12,3,7,"C8",NA,-1.47876657533089,0.560362447021171
"1101",1998,"EXP52","EXP52_C","CoralGarden",2,"C_2","Tank7",NA,8,151.9106,-23.445709,"Alive","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T8","30/3/2024",26.7,"Alive","C",3,"PartialBleaching",0.5,6.995,NA,1.022960334,18.98014595,2,12,3,7,"C8",NA,-1.47876657533089,0.560362447021171
"1102",1999,"EXP52","EXP52_C","CoralGarden",2,"C_2","Tank7",NA,8,151.9106,-23.445709,"Alive","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T9","6/4/2024",28.3,"Alive","C",4,"PartialBleaching",0.4,6.933,NA,1.022441623,18.79558621,2,12,3,7,"C8",NA,-1.47876657533089,0.560362447021171
"1103",2000,"EXP52","EXP52_C","CoralGarden",2,"C_2","Tank7",NA,8,151.9106,-23.445709,"Alive","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T10","13/4/2024",25.8,"Alive","C",5,"PartialBleaching",0.4,6.961,NA,1.023243649,18.89685795,2,12,3,7,"C8",NA,-1.47876657533089,0.560362447021171
"1104",2001,"EXP52","EXP52_C","CoralGarden",2,"C_2","Tank7",NA,8,151.9106,-23.445709,"Alive","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T11","19/4/2024",24.1,"Alive","C",5,"NoBleaching",0,6.98,NA,1.02376184,18.9649049,2,12,3,7,"C8",NA,-1.47876657533089,0.560362447021171
"1105",2002,"EXP52","EXP52_C","CoralGarden",2,"C_2","Tank7",NA,8,151.9106,-23.445709,"Alive","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T12","27/4/2024",25.7,"Alive","C",5,"NoBleaching",0,6.994,NA,1.023274748,18.98743174,2,12,3,7,"C8",0,-1.47876657533089,0.560362447021171
"1106",2003,"EXP52","EXP52_T1","CoralGarden",1,"T1_1","Tank5","30/3/2024",8,151.9106,-23.445709,"Alive","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T0","6/2/2024",30.2,"Alive","D",5,"NoBleaching",0,8.566,NA,1.021801177,23.19783901,2,8,2,2,"C8",NA,-1.47876657533089,0.560362447021171
"1107",2004,"EXP52","EXP52_T1","CoralGarden",1,"T1_1","Tank5","30/3/2024",8,151.9106,-23.445709,"Alive","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T1","10/2/2024",29.7,"Alive","C",3,"NoBleaching",0,8.737,NA,1.021972254,23.66769784,2,8,2,2,"C8",NA,-1.47876657533089,0.560362447021171
"1108",2005,"EXP52","EXP52_T1","CoralGarden",1,"T1_1","Tank5","30/3/2024",8,151.9106,-23.445709,"Alive","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T2","17/2/2024",29.3,"Alive","C",2,"PartialBleaching",0.4,6.905,NA,1.022107816,18.70922601,2,8,2,2,"C8",NA,-1.47876657533089,0.560362447021171
"1109",2006,"EXP52","EXP52_T1","CoralGarden",1,"T1_1","Tank5","30/3/2024",8,151.9106,-23.445709,"Alive","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T3","24/2/2024",30.1,"Alive","D",2,"NoBleaching",0,9.192,NA,1.021835536,24.89455808,2,8,2,2,"C8",NA,-1.47876657533089,0.560362447021171
"1110",2007,"EXP52","EXP52_T1","CoralGarden",1,"T1_1","Tank5","30/3/2024",8,151.9106,-23.445709,"Alive","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T4","3/3/2024",28.6,"Alive","C",3,"NoBleaching",0,9.133,"RTN",1.02234225,24.75574021,2,8,2,2,"C8",NA,-1.47876657533089,0.560362447021171
"1111",2008,"EXP52","EXP52_T1","CoralGarden",1,"T1_1","Tank5","30/3/2024",8,151.9106,-23.445709,"Alive","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T5","9/3/2024",26.5,"PartiallyDead","C",3,"NoBleaching",0,9.121,"Algae tips",1.023023824,24.75143999,2,8,2,2,"C8",NA,-1.47876657533089,0.560362447021171
"1112",2009,"EXP52","EXP52_T1","CoralGarden",1,"T1_1","Tank5","30/3/2024",8,151.9106,-23.445709,"Alive","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T6","16/3/2024",26.8,"PartiallyDead","C",2,"NoBleaching",0,9.415,"TN tips",1.022928476,25.54518073,2,8,2,2,"C8",NA,-1.47876657533089,0.560362447021171
"1113",2010,"EXP52","EXP52_T1","CoralGarden",1,"T1_1","Tank5","30/3/2024",8,151.9106,-23.445709,"Alive","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T7","23/3/2024",26.1,"PartiallyDead","C",2,"NoBleaching",0,9.122,"TN tips",1.023149895,24.75938241,2,8,2,2,"C8",NA,-1.47876657533089,0.560362447021171
"1114",2011,"EXP52","EXP52_T1","CoralGarden",1,"T1_1","Tank5","30/3/2024",8,151.9106,-23.445709,"Alive","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T8","30/3/2024",26.7,"Dead",NA,NA,NA,NA,NA,NA,1.022960334,0,2,8,2,2,"C8",NA,-1.47876657533089,0.560362447021171
"1115",2012,"EXP52","EXP52_T1","CoralGarden",1,"T1_1","Tank5","30/3/2024",8,151.9106,-23.445709,"Alive","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T9","6/4/2024",27.5,"Dead",NA,NA,NA,NA,NA,NA,1.022703365,0,2,8,2,2,"C8",NA,-1.47876657533089,0.560362447021171
"1116",2013,"EXP52","EXP52_T1","CoralGarden",1,"T1_1","Tank5","30/3/2024",8,151.9106,-23.445709,"Alive","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T10","13/4/2024",25.8,"Dead",NA,NA,NA,NA,NA,NA,1.023243649,0,2,8,2,2,"C8",NA,-1.47876657533089,0.560362447021171
"1117",2014,"EXP52","EXP52_T1","CoralGarden",1,"T1_1","Tank5","30/3/2024",8,151.9106,-23.445709,"Alive","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T11","19/4/2024",24.1,"Dead",NA,NA,NA,NA,NA,NA,1.02376184,0,2,8,2,2,"C8",NA,-1.47876657533089,0.560362447021171
"1118",2015,"EXP52","EXP52_T1","CoralGarden",1,"T1_1","Tank5","30/3/2024",8,151.9106,-23.445709,"Alive","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T12","27/4/2024",25.7,"Dead",NA,NA,NA,NA,NA,NA,1.023274748,0,2,8,2,2,"C8",1,-1.47876657533089,0.560362447021171
"1119",2016,"EXP52","EXP52_T2","CoralGarden",1,"T2_1","Tank4",NA,8,151.9106,-23.445709,"Alive","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T0","6/2/2024",30.2,"Alive","D",5,"NoBleaching",0,12.953,NA,1.021801177,35.078404,1,12,2,1,"C8",NA,-1.47876657533089,0.560362447021171
"1120",2017,"EXP52","EXP52_T2","CoralGarden",1,"T2_1","Tank4",NA,8,151.9106,-23.445709,"Alive","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T1","10/2/2024",29.7,"Alive","D",4,"PartialBleaching",0.3,13.272,NA,1.021972254,35.95257934,1,12,2,1,"C8",NA,-1.47876657533089,0.560362447021171
"1121",2018,"EXP52","EXP52_T2","CoralGarden",1,"T2_1","Tank4",NA,8,151.9106,-23.445709,"Alive","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T2","17/2/2024",29.3,"Alive","D",4,"PartialBleaching",0.4,11.288,NA,1.022107816,30.58504609,1,12,2,1,"C8",NA,-1.47876657533089,0.560362447021171
"1122",2019,"EXP52","EXP52_T2","CoralGarden",1,"T2_1","Tank4",NA,8,151.9106,-23.445709,"Alive","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T3","24/2/2024",30.1,"Alive","D",3,"PartialBleaching",0.2,13.457,"Pink",1.021835536,36.44539471,1,12,2,1,"C8",NA,-1.47876657533089,0.560362447021171
"1123",2020,"EXP52","EXP52_T2","CoralGarden",1,"T2_1","Tank4",NA,8,151.9106,-23.445709,"Alive","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T4","2/3/2024",28.6,"Alive","D",4,"NoBleaching",0,13.682,NA,1.02234225,37.08617514,1,12,2,1,"C8",NA,-1.47876657533089,0.560362447021171
"1124",2021,"EXP52","EXP52_T2","CoralGarden",1,"T2_1","Tank4",NA,8,151.9106,-23.445709,"Alive","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T5","9/3/2024",26.5,"Alive","C",3,"NoBleaching",0,13.666,"Pink",1.023023824,37.085098,1,12,2,1,"C8",NA,-1.47876657533089,0.560362447021171
"1125",2022,"EXP52","EXP52_T2","CoralGarden",1,"T2_1","Tank4",NA,8,151.9106,-23.445709,"Alive","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T6","16/3/2024",26.8,"Alive","C",3,"NoBleaching",0,13.691,"Pink",1.022928476,37.14700684,1,12,2,1,"C8",NA,-1.47876657533089,0.560362447021171
"1126",2023,"EXP52","EXP52_T2","CoralGarden",1,"T2_1","Tank4",NA,8,151.9106,-23.445709,"Alive","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T7","23/3/2024",26.1,"PartiallyDead","D",3,"NoBleaching",0,13.667,NA,1.023149895,37.09564562,1,12,2,1,"C8",NA,-1.47876657533089,0.560362447021171
"1127",2024,"EXP52","EXP52_T2","CoralGarden",1,"T2_1","Tank4",NA,8,151.9106,-23.445709,"Alive","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T8","30/3/2024",26.7,"PartiallyDead","D",2,"NoBleaching",0,13.716,NA,1.022960334,37.21682371,1,12,2,1,"C8",NA,-1.47876657533089,0.560362447021171
"1128",2025,"EXP52","EXP52_T2","CoralGarden",1,"T2_1","Tank4",NA,8,151.9106,-23.445709,"Alive","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T9","6/4/2024",27.5,"PartiallyDead","C",4,"NoBleaching",0,13.733,NA,1.022703365,37.24692003,1,12,2,1,"C8",NA,-1.47876657533089,0.560362447021171
"1129",2026,"EXP52","EXP52_T2","CoralGarden",1,"T2_1","Tank4",NA,8,151.9106,-23.445709,"Alive","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T10","13/4/2024",25.8,"PartiallyDead","C",4,"NoBleaching",0,13.733,NA,1.023243649,37.28064219,1,12,2,1,"C8",NA,-1.47876657533089,0.560362447021171
"1130",2027,"EXP52","EXP52_T2","CoralGarden",1,"T2_1","Tank4",NA,8,151.9106,-23.445709,"Alive","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T11","19/4/2024",24.1,"PartiallyDead","C",4,"NoBleaching",0,13.887,NA,1.02376184,37.73146623,1,12,2,1,"C8",NA,-1.47876657533089,0.560362447021171
"1131",2028,"EXP52","EXP52_T2","CoralGarden",1,"T2_1","Tank4",NA,8,151.9106,-23.445709,"Alive","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T12","27/4/2024",25.7,"PartiallyDead","D",4,"NoBleaching",0,13.98,NA,1.023274748,37.95314495,1,12,2,1,"C8",0.5,-1.47876657533089,0.560362447021171
"1132",2029,"EXP53","EXP53_T2","CoralGarden",1,"T2_1","Tank2",NA,7.6,151.9106,-23.445709,"PartiallyDead","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T0","6/2/2024",30.2,"Alive","D",4,"NoBleaching",0,7.127,NA,1.021801177,19.30084037,12,12,3,3,"C8",NA,-0.805286411020305,0.387282079862489
"1133",2030,"EXP53","EXP53_T2","CoralGarden",1,"T2_1","Tank2",NA,7.6,151.9106,-23.445709,"PartiallyDead","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T1","10/2/2024",29.7,"Alive","C",3,"NoBleaching",0,7.137,NA,1.021972254,19.33345078,12,12,3,3,"C8",NA,-0.805286411020305,0.387282079862489
"1134",2031,"EXP53","EXP53_T2","CoralGarden",1,"T2_1","Tank2",NA,7.6,151.9106,-23.445709,"PartiallyDead","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T2","17/2/2024",29.3,"Alive","C",3,"NoBleaching",0,6.273,NA,1.022107816,16.99681025,12,12,3,3,"C8",NA,-0.805286411020305,0.387282079862489
"1135",2032,"EXP53","EXP53_T2","CoralGarden",1,"T2_1","Tank2",NA,7.6,151.9106,-23.445709,"PartiallyDead","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T3","24/2/2024",30.1,"Alive","C",3,"NoBleaching",0,7.266,"Pink",1.021835536,19.67840068,12,12,3,3,"C8",NA,-0.805286411020305,0.387282079862489
"1136",2033,"EXP53","EXP53_T2","CoralGarden",1,"T2_1","Tank2",NA,7.6,151.9106,-23.445709,"PartiallyDead","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T4","2/3/2024",28.6,"Alive","C",4,"NoBleaching",0,7.374,NA,1.02234225,19.98782747,12,12,3,3,"C8",NA,-0.805286411020305,0.387282079862489
"1137",2034,"EXP53","EXP53_T2","CoralGarden",1,"T2_1","Tank2",NA,7.6,151.9106,-23.445709,"PartiallyDead","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T5","9/3/2024",26.5,"Alive","C",3,"NoBleaching",0,5.367,"Pink",1.023023824,14.56429979,12,12,3,3,"C8",NA,-0.805286411020305,0.387282079862489
"1138",2035,"EXP53","EXP53_T2","CoralGarden",1,"T2_1","Tank2",NA,7.6,151.9106,-23.445709,"PartiallyDead","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T6","16/3/2024",26.8,"Alive","C",3,"NoBleaching",0,7.445,"Pink",1.022928476,20.20009247,12,12,3,3,"C8",NA,-0.805286411020305,0.387282079862489
"1139",2036,"EXP53","EXP53_T2","CoralGarden",1,"T2_1","Tank2",NA,7.6,151.9106,-23.445709,"PartiallyDead","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T7","23/3/2024",26.1,"Alive","C",4,"NoBleaching",0,7.455,"Pink",1.023149895,20.23472877,12,12,3,3,"C8",NA,-0.805286411020305,0.387282079862489
"1140",2037,"EXP53","EXP53_T2","CoralGarden",1,"T2_1","Tank2",NA,7.6,151.9106,-23.445709,"PartiallyDead","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T8","30/3/2024",26.7,"Alive","C",3,"NoBleaching",0,7.496,"Pink",1.022960334,20.33955311,12,12,3,3,"C8",NA,-0.805286411020305,0.387282079862489
"1141",2038,"EXP53","EXP53_T2","CoralGarden",1,"T2_1","Tank2",NA,7.6,151.9106,-23.445709,"PartiallyDead","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T9","6/4/2024",27.5,"Alive","C",4,"NoBleaching",0,7.521,"Pink",1.022703365,20.39860814,12,12,3,3,"C8",NA,-0.805286411020305,0.387282079862489
"1142",2039,"EXP53","EXP53_T2","CoralGarden",1,"T2_1","Tank2",NA,7.6,151.9106,-23.445709,"PartiallyDead","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T10","13/4/2024",25.8,"Alive","C",4,"NoBleaching",0,7.551,"Pink",1.023243649,20.49851665,12,12,3,3,"C8",NA,-0.805286411020305,0.387282079862489
"1143",2040,"EXP53","EXP53_T2","CoralGarden",1,"T2_1","Tank2",NA,7.6,151.9106,-23.445709,"PartiallyDead","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T11","19/4/2024",24.1,"Alive","C",4,"NoBleaching",0,7.379,NA,1.02376184,20.0490019,12,12,3,3,"C8",NA,-0.805286411020305,0.387282079862489
"1144",2041,"EXP53","EXP53_T2","CoralGarden",1,"T2_1","Tank2",NA,7.6,151.9106,-23.445709,"PartiallyDead","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T12","27/4/2024",25.7,"Alive","C",4,"NoBleaching",0,7.619,NA,1.023274748,20.68419252,12,12,3,3,"C8",0,-0.805286411020305,0.387282079862489
"1145",2042,"EXP53","EXP53_C","CoralGarden",1,"C_1","Tank1",NA,7.6,151.9106,-23.445709,"PartiallyDead","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T0","6/2/2024",30.2,"Alive","C",4,"NoBleaching",0,3.928,NA,1.021801177,10.63753346,12,12,2,1,"C8",NA,-0.805286411020305,0.387282079862489
"1146",2043,"EXP53","EXP53_C","CoralGarden",1,"C_1","Tank1",NA,7.6,151.9106,-23.445709,"PartiallyDead","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T1","10/2/2024",29.7,"Alive","C",3,"NoBleaching",0,6.802,NA,1.021972254,18.4259678,12,12,2,1,"C8",NA,-0.805286411020305,0.387282079862489
"1147",2044,"EXP53","EXP53_C","CoralGarden",1,"C_1","Tank1",NA,7.6,151.9106,-23.445709,"PartiallyDead","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T2","17/2/2024",29.3,"Alive","C",3,"NoBleaching",0,5.513,NA,1.022107816,14.93757611,12,12,2,1,"C8",NA,-0.805286411020305,0.387282079862489
"1148",2045,"EXP53","EXP53_C","CoralGarden",1,"C_1","Tank1",NA,7.6,151.9106,-23.445709,"PartiallyDead","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T3","24/2/2024",30.1,"Alive","C",3,"NoBleaching",0,6.897,"Pink",1.021835536,18.67904342,12,12,2,1,"C8",NA,-0.805286411020305,0.387282079862489
"1149",2046,"EXP53","EXP53_C","CoralGarden",1,"C_1","Tank1",NA,7.6,151.9106,-23.445709,"PartiallyDead","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T4","2/3/2024",28.6,"Alive","C",3,"NoBleaching",0,7,"Pink",1.02234225,18.97407002,12,12,2,1,"C8",NA,-0.805286411020305,0.387282079862489
"1150",2047,"EXP53","EXP53_C","CoralGarden",1,"C_1","Tank1",NA,7.6,151.9106,-23.445709,"PartiallyDead","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T5","9/3/2024",26.5,"Alive","C",3,"NoBleaching",0,6.974,"Pink",1.023023824,18.92517733,12,12,2,1,"C8",NA,-0.805286411020305,0.387282079862489
"1151",2048,"EXP53","EXP53_C","CoralGarden",1,"C_1","Tank1",NA,7.6,151.9106,-23.445709,"PartiallyDead","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T6","16/3/2024",26.8,"Alive","C",2,"NoBleaching",0,7.04,"Pink",1.022928476,19.10122914,12,12,2,1,"C8",NA,-0.805286411020305,0.387282079862489
"1152",2049,"EXP53","EXP53_C","CoralGarden",1,"C_1","Tank1",NA,7.6,151.9106,-23.445709,"PartiallyDead","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T7","23/3/2024",26.1,"Alive","C",4,"NoBleaching",0,7.042,"Pink",1.023149895,19.1137438,12,12,2,1,"C8",NA,-0.805286411020305,0.387282079862489
"1153",2050,"EXP53","EXP53_C","CoralGarden",1,"C_1","Tank1",NA,7.6,151.9106,-23.445709,"PartiallyDead","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T8","30/3/2024",26.7,"Alive","C",3,"NoBleaching",0,7.022,"Pink",1.022960334,19.05340741,12,12,2,1,"C8",NA,-0.805286411020305,0.387282079862489
