IndividualID,FragID,ReefZone,LocationID,TableID,SumpID,TankID,DeathDate,Depth,Longitude,Latitude,Reassessment_survival,Taxon,Reassessment_bleaching,TempMaxMM,TempMinMM,TempRange,TempMean,TimePoint,Date,WaterTemp,Survival,CoralWatchLetter,CoralWatchNumber,Bleaching,BleachedArea,BW,Comment,WaterDensity,SkelletonWeight,time_without_bleaching,time_alive,min_health_score,time_to_recovery,ITS2,SurvivalT12,tempPC1,tempPC2
EXP40,EXP40_T2,Windward,FL1,2,T2_2,Tank8,20/3/2024,5.5,151.925688,-23.4561755,,Taxon1,,28.40522003,21.6590004,6.746219635,24.79617688,T4,2/3/2024,28.6,Alive,C,2,NoBleaching,0,4.07,Pink,1.02234225,11.03206642,12,7,2,NA,C8,NA,1.943297648,-0.85561216
EXP40,EXP40_T2,Windward,FL1,2,T2_2,Tank8,20/3/2024,5.5,151.925688,-23.4561755,,Taxon1,,28.40522003,21.6590004,6.746219635,24.79617688,T5,9/3/2024,26.5,Alive,C,2,NoBleaching,0,4.068,NA,1.023023824,11.0392345,12,7,2,NA,C8,NA,1.943297648,-0.85561216
EXP40,EXP40_T2,Windward,FL1,2,T2_2,Tank8,20/3/2024,5.5,151.925688,-23.4561755,,Taxon1,,28.40522003,21.6590004,6.746219635,24.79617688,T6,16/3/2024,26.8,PartiallyDead,C,2,NoBleaching,0,4.06,NA,1.022928476,11.01576567,12,7,2,NA,C8,NA,1.943297648,-0.85561216
EXP40,EXP40_T2,Windward,FL1,2,T2_2,Tank8,20/3/2024,5.5,151.925688,-23.4561755,,Taxon1,,28.40522003,21.6590004,6.746219635,24.79617688,T7,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,NA,1.023149895,0,12,7,2,NA,C8,NA,1.943297648,-0.85561216
EXP40,EXP40_T2,Windward,FL1,2,T2_2,Tank8,20/3/2024,5.5,151.925688,-23.4561755,,Taxon1,,28.40522003,21.6590004,6.746219635,24.79617688,T8,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,NA,1.022960334,0,12,7,2,NA,C8,NA,1.943297648,-0.85561216
EXP40,EXP40_T2,Windward,FL1,2,T2_2,Tank8,20/3/2024,5.5,151.925688,-23.4561755,,Taxon1,,28.40522003,21.6590004,6.746219635,24.79617688,T9,6/4/2024,28.3,Dead,NA,NA,NA,NA,NA,NA,1.022441623,0,12,7,2,NA,C8,NA,1.943297648,-0.85561216
EXP40,EXP40_T2,Windward,FL1,2,T2_2,Tank8,20/3/2024,5.5,151.925688,-23.4561755,,Taxon1,,28.40522003,21.6590004,6.746219635,24.79617688,T10,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,NA,1.023243649,0,12,7,2,NA,C8,NA,1.943297648,-0.85561216
EXP40,EXP40_T2,Windward,FL1,2,T2_2,Tank8,20/3/2024,5.5,151.925688,-23.4561755,,Taxon1,,28.40522003,21.6590004,6.746219635,24.79617688,T11,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,NA,1.02376184,0,12,7,2,NA,C8,NA,1.943297648,-0.85561216
EXP40,EXP40_T2,Windward,FL1,2,T2_2,Tank8,20/3/2024,5.5,151.925688,-23.4561755,,Taxon1,,28.40522003,21.6590004,6.746219635,24.79617688,T12,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,NA,1.023274748,0,12,7,2,NA,C8,1,1.943297648,-0.85561216
EXP42,EXP42_T1,Windward,FL1,2,T1_2,Tank10,NA,5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T0,6/2/2024,30.2,Alive,D,5,NoBleaching,0,10.16,NA,1.021801177,27.51459775,2,12,2,1,C8,NA,2.141421797,-0.857827239
EXP42,EXP42_T1,Windward,FL1,2,T1_2,Tank10,NA,5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T1,10/2/2024,29.7,Alive,D,4,NoBleaching,0,10.486,NA,1.021972254,28.40557165,2,12,2,1,C8,NA,2.141421797,-0.857827239
EXP42,EXP42_T1,Windward,FL1,2,T1_2,Tank10,NA,5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T2,18/2/2024,30.3,Alive,D,3,PartialBleaching,0.1,10.522,NA,1.021766746,28.4933007,2,12,2,1,C8,NA,2.141421797,-0.857827239
EXP42,EXP42_T1,Windward,FL1,2,T1_2,Tank10,NA,5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T3,25/2/2024,29.6,Alive,D,3,PartialBleaching,0.2,10.485,NA,1.022006253,28.4044776,2,12,2,1,C8,NA,2.141421797,-0.857827239
EXP42,EXP42_T1,Windward,FL1,2,T1_2,Tank10,NA,5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T4,2/3/2024,28.6,Alive,D,3,PartialBleaching,0.2,10.412,NA,1.02234225,28.22257386,2,12,2,1,C8,NA,2.141421797,-0.857827239
EXP42,EXP42_T1,Windward,FL1,2,T1_2,Tank10,NA,5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T5,10/3/2024,26.5,Alive,D,3,PartialBleaching,0.4,10.609,NA,1.023023824,28.78939007,2,12,2,1,C8,NA,2.141421797,-0.857827239
EXP42,EXP42_T1,Windward,FL1,2,T1_2,Tank10,NA,5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T6,16/3/2024,26.8,Alive,D,2,NoBleaching,0,10.546,NA,1.022928476,28.61385831,2,12,2,1,C8,NA,2.141421797,-0.857827239
EXP42,EXP42_T1,Windward,FL1,2,T1_2,Tank10,NA,5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T7,23/3/2024,26.1,PartiallyDead,C,3,NoBleaching,0,10.546,TN tips,1.023149895,28.62447345,2,12,2,1,C8,NA,2.141421797,-0.857827239
EXP42,EXP42_T1,Windward,FL1,2,T1_2,Tank10,NA,5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T8,30/3/2024,26.7,PartiallyDead,C,3,NoBleaching,0,10.587,NA,1.022960334,28.72663405,2,12,2,1,C8,NA,2.141421797,-0.857827239
EXP42,EXP42_T1,Windward,FL1,2,T1_2,Tank10,NA,5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T9,6/4/2024,27.5,PartiallyDead,D,3,NoBleaching,0,10.573,NA,1.022703365,28.67630419,2,12,2,1,C8,NA,2.141421797,-0.857827239
EXP42,EXP42_T1,Windward,FL1,2,T1_2,Tank10,NA,5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T10,13/4/2024,25.8,PartiallyDead,C,3,NoBleaching,0,10.59,NA,1.023243649,28.74841628,2,12,2,1,C8,NA,2.141421797,-0.857827239
EXP42,EXP42_T1,Windward,FL1,2,T1_2,Tank10,NA,5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T11,19/4/2024,24.1,PartiallyDead,C,3,NoBleaching,0,10.706,NA,1.02376184,29.08857762,2,12,2,1,C8,NA,2.141421797,-0.857827239
EXP42,EXP42_T1,Windward,FL1,2,T1_2,Tank10,NA,5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T12,27/4/2024,25.7,Alive,C,3,NoBleaching,0,10.704,NA,1.023274748,29.05940369,2,12,2,1,C8,0,2.141421797,-0.857827239
EXP42,EXP42_T2,Windward,FL1,1,T2_1,Tank2,NA,5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T0,6/2/2024,30.2,Alive,D,5,NoBleaching,0,9.991,NA,1.021801177,27.05692383,12,12,3,6,C8,NA,2.141421797,-0.857827239
EXP42,EXP42_T2,Windward,FL1,1,T2_1,Tank2,NA,5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T1,10/2/2024,29.7,Alive,D,4,NoBleaching,0,10.09,NA,1.021972254,27.3328455,12,12,3,6,C8,NA,2.141421797,-0.857827239
EXP42,EXP42_T2,Windward,FL1,1,T2_1,Tank2,NA,5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T2,17/2/2024,29.3,Alive,D,4,NoBleaching,0,8.103,NA,1.022107816,21.95522931,12,12,3,6,C8,NA,2.141421797,-0.857827239
EXP42,EXP42_T2,Windward,FL1,1,T2_1,Tank2,NA,5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T3,24/2/2024,30.1,Alive,D,3,NoBleaching,0,10.218,NA,1.021835536,27.67325876,12,12,3,6,C8,NA,2.141421797,-0.857827239
EXP42,EXP42_T2,Windward,FL1,1,T2_1,Tank2,NA,5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T4,2/3/2024,28.6,Alive,D,3,NoBleaching,0,10.334,NA,1.02234225,28.01114851,12,12,3,6,C8,NA,2.141421797,-0.857827239
EXP42,EXP42_T2,Windward,FL1,1,T2_1,Tank2,NA,5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T5,9/3/2024,26.5,Alive,D,3,NoBleaching,0,10.327,Algae tips,1.023023824,28.0241334,12,12,3,6,C8,NA,2.141421797,-0.857827239
EXP42,EXP42_T2,Windward,FL1,1,T2_1,Tank2,NA,5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T6,16/3/2024,26.8,PartiallyDead,D,3,NoBleaching,0,10.393,TN tips,1.022928476,28.19873217,12,12,3,6,C8,NA,2.141421797,-0.857827239
EXP42,EXP42_T2,Windward,FL1,1,T2_1,Tank2,NA,5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T7,23/3/2024,26.1,PartiallyDead,C,3,NoBleaching,0,10.416,NA,1.023149895,28.27162104,12,12,3,6,C8,NA,2.141421797,-0.857827239
EXP42,EXP42_T2,Windward,FL1,1,T2_1,Tank2,NA,5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T8,30/3/2024,26.7,Alive,C,3,NoBleaching,0,10.411,NA,1.022960334,28.24907784,12,12,3,6,C8,NA,2.141421797,-0.857827239
EXP42,EXP42_T2,Windward,FL1,1,T2_1,Tank2,NA,5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T9,6/4/2024,27.5,PartiallyDead,D,4,NoBleaching,0,10.496,TLT,1.022703365,28.46746324,12,12,3,6,C8,NA,2.141421797,-0.857827239
EXP42,EXP42_T2,Windward,FL1,1,T2_1,Tank2,NA,5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T10,13/4/2024,25.8,PartiallyDead,C,4,NoBleaching,0,10.534,PDT,1.023243649,28.59639444,12,12,3,6,C8,NA,2.141421797,-0.857827239
EXP42,EXP42_T2,Windward,FL1,1,T2_1,Tank2,NA,5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T11,19/4/2024,24.1,Alive,C,4,NoBleaching,0,10.56,NA,1.02376184,28.6918905,12,12,3,6,C8,NA,2.141421797,-0.857827239
EXP42,EXP42_T2,Windward,FL1,1,T2_1,Tank2,NA,5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T12,27/4/2024,25.7,Alive,C,5,NoBleaching,0,10.612,NA,1.023274748,28.8096405,12,12,3,6,C8,0,2.141421797,-0.857827239
EXP42,EXP42_C,Windward,FL1,2,C_2,Tank9,NA,5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T0,6/2/2024,30.2,Alive,D,4,NoBleaching,0,9.224,NA,1.021801177,24.97978835,12,12,2,1,C8,NA,2.141421797,-0.857827239
EXP42,EXP42_C,Windward,FL1,2,C_2,Tank9,NA,5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T1,10/2/2024,29.7,Alive,D,3,NoBleaching,0,9.919,NA,1.021972254,26.86962285,12,12,2,1,C8,NA,2.141421797,-0.857827239
EXP42,EXP42_C,Windward,FL1,2,C_2,Tank9,NA,5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T2,18/2/2024,30.3,Alive,D,3,NoBleaching,0,10.086,NA,1.021766746,27.3126241,12,12,2,1,C8,NA,2.141421797,-0.857827239
EXP42,EXP42_C,Windward,FL1,2,C_2,Tank9,NA,5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T3,25/2/2024,29.6,Alive,D,3,NoBleaching,0,10.198,NA,1.022006253,27.62697784,12,12,2,1,C8,NA,2.141421797,-0.857827239
EXP42,EXP42_C,Windward,FL1,2,C_2,Tank9,NA,5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T4,2/3/2024,28.6,Alive,C,3,NoBleaching,0,10.239,NA,1.02234225,27.75364327,12,12,2,1,C8,NA,2.141421797,-0.857827239
EXP42,EXP42_C,Windward,FL1,2,C_2,Tank9,NA,5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T5,9/3/2024,26.5,Alive,D,2,NoBleaching,0,10.239,NA,1.023023824,27.7853299,12,12,2,1,C8,NA,2.141421797,-0.857827239
EXP42,EXP42_C,Windward,FL1,2,C_2,Tank9,NA,5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T6,16/3/2024,26.8,PartiallyDead,C,3,NoBleaching,0,10.213,TN tips,1.022928476,27.71034847,12,12,2,1,C8,NA,2.141421797,-0.857827239
EXP42,EXP42_C,Windward,FL1,2,C_2,Tank9,NA,5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T7,23/3/2024,26.1,PartiallyDead,C,2,NoBleaching,0,10.181,NA,1.023149895,27.63377245,12,12,2,1,C8,NA,2.141421797,-0.857827239
EXP42,EXP42_C,Windward,FL1,2,C_2,Tank9,NA,5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T8,30/3/2024,26.7,PartiallyDead,C,3,NoBleaching,0,10.212,NA,1.022960334,27.70911371,12,12,2,1,C8,NA,2.141421797,-0.857827239
EXP42,EXP42_C,Windward,FL1,2,C_2,Tank9,NA,5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T9,6/4/2024,28.3,PartiallyDead,C,3,NoBleaching,0,10.242,NA,1.022441623,27.76639175,12,12,2,1,C8,NA,2.141421797,-0.857827239
EXP42,EXP42_C,Windward,FL1,2,C_2,Tank9,NA,5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T10,13/4/2024,25.8,PartiallyDead,C,3,NoBleaching,0,10.251,NA,1.023243649,27.8281412,12,12,2,1,C8,NA,2.141421797,-0.857827239
EXP42,EXP42_C,Windward,FL1,2,C_2,Tank9,NA,5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T11,19/4/2024,24.1,PartiallyDead,C,3,NoBleaching,0,10.278,NA,1.02376184,27.92568661,12,12,2,1,C8,NA,2.141421797,-0.857827239
EXP42,EXP42_C,Windward,FL1,2,C_2,Tank9,NA,5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T12,27/4/2024,25.7,PartiallyDead,D,4,NoBleaching,0,10.322,NA,1.023274748,28.0223435,12,12,2,1,C8,0.5,2.141421797,-0.857827239
EXP45,EXP45_T1,Windward,FL1,1,T1_1,Tank3,12/3/2024,3.5,151.925688,-23.4561755,,Taxon1,,28.40351295,21.65702057,6.746492386,24.79381765,T0,6/2/2024,30.2,Alive,C,3,NoBleaching,0,5.924,Pink,1.021801177,16.04296034,12,6,2,NA,C8,NA,-2.5619925,0.300727447
EXP45,EXP45_T1,Windward,FL1,1,T1_1,Tank3,12/3/2024,3.5,151.925688,-23.4561755,,Taxon1,,28.40351295,21.65702057,6.746492386,24.79381765,T1,10/2/2024,29.7,Alive,D,3,NoBleaching,0,5.244,Pink,1.021972254,14.20549473,12,6,2,NA,C8,NA,-2.5619925,0.300727447
EXP45,EXP45_T1,Windward,FL1,1,T1_1,Tank3,12/3/2024,3.5,151.925688,-23.4561755,,Taxon1,,28.40351295,21.65702057,6.746492386,24.79381765,T2,17/2/2024,29.3,Alive,C,3,NoBleaching,0,4.155,Pink,1.022107816,11.25804983,12,6,2,NA,C8,NA,-2.5619925,0.300727447
EXP45,EXP45_T1,Windward,FL1,1,T1_1,Tank3,12/3/2024,3.5,151.925688,-23.4561755,,Taxon1,,28.40351295,21.65702057,6.746492386,24.79381765,T3,24/2/2024,30.1,Alive,C,2,NoBleaching,0,5.283,Pink,1.021835536,14.30787101,12,6,2,NA,C8,NA,-2.5619925,0.300727447
EXP45,EXP45_T1,Windward,FL1,1,T1_1,Tank3,12/3/2024,3.5,151.925688,-23.4561755,,Taxon1,,28.40351295,21.65702057,6.746492386,24.79381765,T4,3/3/2024,28.6,Alive,C,2,NoBleaching,0,5.317,NA,1.02234225,14.41216147,12,6,2,NA,C8,NA,-2.5619925,0.300727447
EXP45,EXP45_T1,Windward,FL1,1,T1_1,Tank3,12/3/2024,3.5,151.925688,-23.4561755,,Taxon1,,28.40351295,21.65702057,6.746492386,24.79381765,T5,9/3/2024,26.5,PartiallyDead,C,2,NoBleaching,0,6.907,RTN tips,1.023023824,18.74336103,12,6,2,NA,C8,NA,-2.5619925,0.300727447
EXP45,EXP45_T1,Windward,FL1,1,T1_1,Tank3,12/3/2024,3.5,151.925688,-23.4561755,,Taxon1,,28.40351295,21.65702057,6.746492386,24.79381765,T6,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,NA,1.022928476,0,12,6,2,NA,C8,NA,-2.5619925,0.300727447
EXP45,EXP45_T1,Windward,FL1,1,T1_1,Tank3,12/3/2024,3.5,151.925688,-23.4561755,,Taxon1,,28.40351295,21.65702057,6.746492386,24.79381765,T7,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,NA,1.023149895,0,12,6,2,NA,C8,NA,-2.5619925,0.300727447
EXP45,EXP45_T1,Windward,FL1,1,T1_1,Tank3,12/3/2024,3.5,151.925688,-23.4561755,,Taxon1,,28.40351295,21.65702057,6.746492386,24.79381765,T8,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,NA,1.022960334,0,12,6,2,NA,C8,NA,-2.5619925,0.300727447
EXP45,EXP45_T1,Windward,FL1,1,T1_1,Tank3,12/3/2024,3.5,151.925688,-23.4561755,,Taxon1,,28.40351295,21.65702057,6.746492386,24.79381765,T9,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,NA,1.022703365,0,12,6,2,NA,C8,NA,-2.5619925,0.300727447
EXP45,EXP45_T1,Windward,FL1,1,T1_1,Tank3,12/3/2024,3.5,151.925688,-23.4561755,,Taxon1,,28.40351295,21.65702057,6.746492386,24.79381765,T10,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,NA,1.023243649,0,12,6,2,NA,C8,NA,-2.5619925,0.300727447
EXP45,EXP45_T1,Windward,FL1,1,T1_1,Tank3,12/3/2024,3.5,151.925688,-23.4561755,,Taxon1,,28.40351295,21.65702057,6.746492386,24.79381765,T11,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,NA,1.02376184,0,12,6,2,NA,C8,NA,-2.5619925,0.300727447
EXP45,EXP45_T1,Windward,FL1,1,T1_1,Tank3,12/3/2024,3.5,151.925688,-23.4561755,,Taxon1,,28.40351295,21.65702057,6.746492386,24.79381765,T12,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,NA,1.023274748,0,12,6,2,NA,C8,1,-2.5619925,0.300727447
EXP45,EXP45_T2,Windward,FL1,2,T2_2,Tank11,16/3/2024,3.5,151.925688,-23.4561755,,Taxon1,,28.40351295,21.65702057,6.746492386,24.79381765,T0,6/2/2024,30.2,Alive,C,3,NoBleaching,0,5.77,Pink,1.021801177,15.62590837,12,6,2,NA,C8,NA,-2.5619925,0.300727447
EXP45,EXP45_T2,Windward,FL1,2,T2_2,Tank11,16/3/2024,3.5,151.925688,-23.4561755,,Taxon1,,28.40351295,21.65702057,6.746492386,24.79381765,T1,10/2/2024,29.7,Alive,C,3,NoBleaching,0,5.884,Pink,1.021972254,15.93919355,12,6,2,NA,C8,NA,-2.5619925,0.300727447
EXP45,EXP45_T2,Windward,FL1,2,T2_2,Tank11,16/3/2024,3.5,151.925688,-23.4561755,,Taxon1,,28.40351295,21.65702057,6.746492386,24.79381765,T2,18/2/2024,30.3,Alive,C,3,NoBleaching,0,5.849,Pink,1.021766746,15.83893896,12,6,2,NA,C8,NA,-2.5619925,0.300727447
EXP45,EXP45_T2,Windward,FL1,2,T2_2,Tank11,16/3/2024,3.5,151.925688,-23.4561755,,Taxon1,,28.40351295,21.65702057,6.746492386,24.79381765,T3,25/2/2024,29.6,Alive,C,2,NoBleaching,0,5.873,NA,1.022006253,15.91030014,12,6,2,NA,C8,NA,-2.5619925,0.300727447
EXP45,EXP45_T2,Windward,FL1,2,T2_2,Tank11,16/3/2024,3.5,151.925688,-23.4561755,,Taxon1,,28.40351295,21.65702057,6.746492386,24.79381765,T4,2/3/2024,28.6,Alive,C,2,NoBleaching,0,6.09,Algae,1.02234225,16.50744092,12,6,2,NA,C8,NA,-2.5619925,0.300727447
EXP45,EXP45_T2,Windward,FL1,2,T2_2,Tank11,16/3/2024,3.5,151.925688,-23.4561755,,Taxon1,,28.40351295,21.65702057,6.746492386,24.79381765,T5,10/3/2024,26.5,PartiallyDead,C,2,NoBleaching,0,5.915,RTN tips,1.023023824,16.05139431,12,6,2,NA,C8,NA,-2.5619925,0.300727447
EXP45,EXP45_T2,Windward,FL1,2,T2_2,Tank11,16/3/2024,3.5,151.925688,-23.4561755,,Taxon1,,28.40351295,21.65702057,6.746492386,24.79381765,T6,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,NA,1.022928476,0,12,6,2,NA,C8,NA,-2.5619925,0.300727447
EXP45,EXP45_T2,Windward,FL1,2,T2_2,Tank11,16/3/2024,3.5,151.925688,-23.4561755,,Taxon1,,28.40351295,21.65702057,6.746492386,24.79381765,T7,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,NA,1.023149895,0,12,6,2,NA,C8,NA,-2.5619925,0.300727447
EXP45,EXP45_T2,Windward,FL1,2,T2_2,Tank11,16/3/2024,3.5,151.925688,-23.4561755,,Taxon1,,28.40351295,21.65702057,6.746492386,24.79381765,T8,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,NA,1.022960334,0,12,6,2,NA,C8,NA,-2.5619925,0.300727447
EXP45,EXP45_T2,Windward,FL1,2,T2_2,Tank11,16/3/2024,3.5,151.925688,-23.4561755,,Taxon1,,28.40351295,21.65702057,6.746492386,24.79381765,T9,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,NA,1.022703365,0,12,6,2,NA,C8,NA,-2.5619925,0.300727447
EXP45,EXP45_T2,Windward,FL1,2,T2_2,Tank11,16/3/2024,3.5,151.925688,-23.4561755,,Taxon1,,28.40351295,21.65702057,6.746492386,24.79381765,T10,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,NA,1.023243649,0,12,6,2,NA,C8,NA,-2.5619925,0.300727447
EXP45,EXP45_T2,Windward,FL1,2,T2_2,Tank11,16/3/2024,3.5,151.925688,-23.4561755,,Taxon1,,28.40351295,21.65702057,6.746492386,24.79381765,T11,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,NA,1.02376184,0,12,6,2,NA,C8,NA,-2.5619925,0.300727447
EXP45,EXP45_T2,Windward,FL1,2,T2_2,Tank11,16/3/2024,3.5,151.925688,-23.4561755,,Taxon1,,28.40351295,21.65702057,6.746492386,24.79381765,T12,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,NA,1.023274748,0,12,6,2,NA,C8,1,-2.5619925,0.300727447
EXP45,EXP45_C,Windward,FL1,2,C_2,Tank7,15/3/2024,3.5,151.925688,-23.4561755,,Taxon1,,28.40351295,21.65702057,6.746492386,24.79381765,T0,6/2/2024,30.2,Alive,C,3,NoBleaching,0,5.479,Pink,1.021801177,14.83784262,1,6,2,NA,C8,NA,-2.5619925,0.300727447
EXP45,EXP45_C,Windward,FL1,2,C_2,Tank7,15/3/2024,3.5,151.925688,-23.4561755,,Taxon1,,28.40351295,21.65702057,6.746492386,24.79381765,T1,10/2/2024,29.7,Alive,C,3,PartialBleaching,0.2,5.686,NA,1.021972254,15.40283048,1,6,2,NA,C8,NA,-2.5619925,0.300727447
EXP45,EXP45_C,Windward,FL1,2,C_2,Tank7,15/3/2024,3.5,151.925688,-23.4561755,,Taxon1,,28.40351295,21.65702057,6.746492386,24.79381765,T2,18/2/2024,30.3,Alive,C,3,PartialBleaching,0.2,5.718,Pink,1.021766746,15.48419439,1,6,2,NA,C8,NA,-2.5619925,0.300727447
EXP45,EXP45_C,Windward,FL1,2,C_2,Tank7,15/3/2024,3.5,151.925688,-23.4561755,,Taxon1,,28.40351295,21.65702057,6.746492386,24.79381765,T3,25/2/2024,29.6,Alive,C,3,NoBleaching,0,5.73,NA,1.022006253,15.52290478,1,6,2,NA,C8,NA,-2.5619925,0.300727447
EXP45,EXP45_C,Windward,FL1,2,C_2,Tank7,15/3/2024,3.5,151.925688,-23.4561755,,Taxon1,,28.40351295,21.65702057,6.746492386,24.79381765,T4,2/3/2024,28.6,Alive,C,2,NoBleaching,0,5.794,NA,1.02234225,15.70510881,1,6,2,NA,C8,NA,-2.5619925,0.300727447
EXP45,EXP45_C,Windward,FL1,2,C_2,Tank7,15/3/2024,3.5,151.925688,-23.4561755,,Taxon1,,28.40351295,21.65702057,6.746492386,24.79381765,T5,9/3/2024,26.5,PartiallyDead,C,2,NoBleaching,0,5.853,RTN tips,1.023023824,15.88314639,1,6,2,NA,C8,NA,-2.5619925,0.300727447
EXP45,EXP45_C,Windward,FL1,2,C_2,Tank7,15/3/2024,3.5,151.925688,-23.4561755,,Taxon1,,28.40351295,21.65702057,6.746492386,24.79381765,T6,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,NA,1.022928476,0,1,6,2,NA,C8,NA,-2.5619925,0.300727447
