IndividualID,FragID,LocationID,TableID,SumpID,TankID,DeathDate,Depth,Longitude,Latitude,Reassessment_survival,Taxon,Reassessment_bleaching,TimePoint,Date,WaterTemp,Survival,CoralWatchLetter,CoralWatchNumber,Bleaching,BleachedArea,BW,Comment,WaterDensity,SkelletonWeight,time_without_bleaching,time_alive,min_health_score,time_to_recovery,ITS2,SurvivalT12,DHW,Site,Depth_nearest,MeanAnnualTemp,MaxMonthlyTemp,MinMonthlyTemp,SeasonalVariability,MeanDailyRange,tempPC1,tempPC2
EXP14,EXP14_T1,FR1,1,T1_1,Tank3,16/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T2,17/2/2024,29.3,Alive,E,2,FullBleaching,1,5.465,NA,1.022107816,14.80751921,0,6,2,NA,C35.3,NA,10.03776599,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_T1,FR1,1,T1_1,Tank3,16/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T2,17/2/2024,29.3,Alive,E,2,FullBleaching,1,5.465,NA,1.022107816,14.80751921,0,6,2,NA,C35.3,NA,10.20518166,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_T1,FR1,1,T1_1,Tank3,16/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T3,24/2/2024,30.1,Alive,E,2,FullBleaching,1,6.647,Fluorescent,1.021835536,18.0019721,0,6,2,NA,C35.3,NA,12.64880766,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_T1,FR1,1,T1_1,Tank3,16/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T3,24/2/2024,30.1,Alive,E,2,FullBleaching,1,6.647,Fluorescent,1.021835536,18.0019721,0,6,2,NA,C35.3,NA,12.87126301,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_T1,FR1,1,T1_1,Tank3,16/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T4,3/3/2024,28.6,PartiallyDead,E,2,FullBleaching,1,6.742,Algae,1.02234225,18.27474001,0,6,2,NA,C35.3,NA,15.86825811,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_T1,FR1,1,T1_1,Tank3,16/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T4,3/3/2024,28.6,PartiallyDead,E,2,FullBleaching,1,6.742,Algae,1.02234225,18.27474001,0,6,2,NA,C35.3,NA,16.09484541,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_T1,FR1,1,T1_1,Tank3,16/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T5,9/3/2024,26.5,PartiallyDead,E,2,FullBleaching,1,6.704,NA,1.023023824,18.19248478,0,6,2,NA,C35.3,NA,15.87717676,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_T1,FR1,1,T1_1,Tank3,16/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T5,9/3/2024,26.5,PartiallyDead,E,2,FullBleaching,1,6.704,NA,1.023023824,18.19248478,0,6,2,NA,C35.3,NA,15.6500339,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_T1,FR1,1,T1_1,Tank3,16/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T6,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,NA,1.022928476,0,0,6,2,NA,C35.3,NA,12.85155771,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_T1,FR1,1,T1_1,Tank3,16/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T6,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,NA,1.022928476,0,0,6,2,NA,C35.3,NA,12.57236128,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_T1,FR1,1,T1_1,Tank3,16/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T7,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,NA,1.023149895,0,0,6,2,NA,C35.3,NA,9.490119217,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_T1,FR1,1,T1_1,Tank3,16/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T7,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,NA,1.023149895,0,0,6,2,NA,C35.3,NA,9.272460486,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_T1,FR1,1,T1_1,Tank3,16/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T8,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,NA,1.022960334,0,0,6,2,NA,C35.3,NA,6.925125052,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_T1,FR1,1,T1_1,Tank3,16/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T8,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,NA,1.022960334,0,0,6,2,NA,C35.3,NA,6.757709378,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_T1,FR1,1,T1_1,Tank3,16/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T9,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,NA,1.022703365,0,0,6,2,NA,C35.3,NA,4.314083386,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_T1,FR1,1,T1_1,Tank3,16/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T9,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,NA,1.022703365,0,0,6,2,NA,C35.3,NA,4.091628028,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_T1,FR1,1,T1_1,Tank3,16/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T10,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,NA,1.023243649,0,0,6,2,NA,C35.3,NA,1.491319444,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_T1,FR1,1,T1_1,Tank3,16/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T10,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,NA,1.023243649,0,0,6,2,NA,C35.3,NA,1.273204365,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_T1,FR1,1,T1_1,Tank3,16/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T11,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,NA,1.02376184,0,0,6,2,NA,C35.3,NA,0,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_T1,FR1,1,T1_1,Tank3,16/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T11,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,NA,1.02376184,0,0,6,2,NA,C35.3,NA,0,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_T1,FR1,1,T1_1,Tank3,16/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T12,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,NA,1.023274748,0,0,6,2,NA,C35.3,1,NA,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_C,FR1,1,C_1,Tank6,8/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T0,4/2/2024,30.8,Alive,D,3,PartialBleaching,0.4,6.308,Fluorescent,1.021593521,17.07695413,0,5,2,NA,C35.3,NA,4.58910119,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_C,FR1,1,C_1,Tank6,8/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T0,4/2/2024,30.8,Alive,D,3,PartialBleaching,0.4,6.308,Fluorescent,1.021593521,17.07695413,0,5,2,NA,C35.3,NA,4.880202381,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_C,FR1,1,C_1,Tank6,8/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T1,10/2/2024,29.7,Alive,E,2,FullBleaching,1,5.367,Fluorescent,1.021972254,14.53868997,0,5,2,NA,C35.3,NA,7.472771825,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_C,FR1,1,C_1,Tank6,8/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T1,10/2/2024,29.7,Alive,E,2,FullBleaching,1,5.367,Fluorescent,1.021972254,14.53868997,0,5,2,NA,C35.3,NA,7.690430556,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_C,FR1,1,C_1,Tank6,8/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T2,17/2/2024,29.3,Alive,E,2,FullBleaching,1,4.334,NA,1.022107816,11.74305366,0,5,2,NA,C35.3,NA,10.03776599,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_C,FR1,1,C_1,Tank6,8/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T2,17/2/2024,29.3,Alive,E,2,FullBleaching,1,4.334,NA,1.022107816,11.74305366,0,5,2,NA,C35.3,NA,10.20518166,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_C,FR1,1,C_1,Tank6,8/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T3,24/2/2024,30.1,Alive,E,2,FullBleaching,1,8.935,Fluorescent,1.021835536,24.19852877,0,5,2,NA,C35.3,NA,12.64880766,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_C,FR1,1,C_1,Tank6,8/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T3,24/2/2024,30.1,Alive,E,2,FullBleaching,1,8.935,Fluorescent,1.021835536,24.19852877,0,5,2,NA,C35.3,NA,12.87126301,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_C,FR1,1,C_1,Tank6,8/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T4,3/3/2024,28.6,Alive,E,2,FullBleaching,1,5.386,NA,1.02234225,14.59919159,0,5,2,NA,C35.3,NA,15.86825811,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_C,FR1,1,C_1,Tank6,8/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T4,3/3/2024,28.6,Alive,E,2,FullBleaching,1,5.386,NA,1.02234225,14.59919159,0,5,2,NA,C35.3,NA,16.09484541,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_C,FR1,1,C_1,Tank6,8/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T5,9/3/2024,26.5,Dead,NA,NA,NA,NA,NA,NA,1.023023824,0,0,5,2,NA,C35.3,NA,15.87717676,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_C,FR1,1,C_1,Tank6,8/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T5,9/3/2024,26.5,Dead,NA,NA,NA,NA,NA,NA,1.023023824,0,0,5,2,NA,C35.3,NA,15.6500339,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_C,FR1,1,C_1,Tank6,8/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T6,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,NA,1.022928476,0,0,5,2,NA,C35.3,NA,12.85155771,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_C,FR1,1,C_1,Tank6,8/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T6,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,NA,1.022928476,0,0,5,2,NA,C35.3,NA,12.57236128,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_C,FR1,1,C_1,Tank6,8/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T7,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,NA,1.023149895,0,0,5,2,NA,C35.3,NA,9.490119217,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_C,FR1,1,C_1,Tank6,8/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T7,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,NA,1.023149895,0,0,5,2,NA,C35.3,NA,9.272460486,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_C,FR1,1,C_1,Tank6,8/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T8,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,NA,1.022960334,0,0,5,2,NA,C35.3,NA,6.925125052,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_C,FR1,1,C_1,Tank6,8/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T8,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,NA,1.022960334,0,0,5,2,NA,C35.3,NA,6.757709378,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_C,FR1,1,C_1,Tank6,8/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T9,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,NA,1.022703365,0,0,5,2,NA,C35.3,NA,4.314083386,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_C,FR1,1,C_1,Tank6,8/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T9,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,NA,1.022703365,0,0,5,2,NA,C35.3,NA,4.091628028,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_C,FR1,1,C_1,Tank6,8/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T10,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,NA,1.023243649,0,0,5,2,NA,C35.3,NA,1.491319444,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_C,FR1,1,C_1,Tank6,8/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T10,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,NA,1.023243649,0,0,5,2,NA,C35.3,NA,1.273204365,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_C,FR1,1,C_1,Tank6,8/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T11,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,NA,1.02376184,0,0,5,2,NA,C35.3,NA,0,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_C,FR1,1,C_1,Tank6,8/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T11,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,NA,1.02376184,0,0,5,2,NA,C35.3,NA,0,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP14,EXP14_C,FR1,1,C_1,Tank6,8/3/2024,7.2,151.977937,-23.472098,,Taxon4,,T12,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,NA,1.023274748,0,0,5,2,NA,C35.3,1,NA,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP26,EXP26_C,BA1S,2,C_2,Tank9,22/2/2024,4.5,151.952453,-23.428043,,Taxon4,,T0,5/2/2024,30.9,Alive,D,2,PartialBleaching,0.5,5.37,Fluorescent,1.021558662,14.53676317,0,3,2,NA,C35.3,NA,5.107345238,BA1S,5.35,24.64692824,27.3221675,21.87255526,2.060556701,0.279092938,2.380734467,-0.995701324
EXP26,EXP26_C,BA1S,2,C_2,Tank9,22/2/2024,4.5,151.952453,-23.428043,,Taxon4,,T0,5/2/2024,30.9,Alive,D,2,PartialBleaching,0.5,5.37,Fluorescent,1.021558662,14.53676317,0,3,2,NA,C35.3,NA,5.440698413,BA1S,5.35,24.64692824,27.3221675,21.87255526,2.060556701,0.279092938,2.380734467,-0.995701324
EXP26,EXP26_C,BA1S,2,C_2,Tank9,22/2/2024,4.5,151.952453,-23.428043,,Taxon4,,T1,10/2/2024,29.7,Alive,D,2,FullBleaching,1,5.593,Fluorescent,1.021972254,15.15090237,0,3,2,NA,C35.3,NA,7.472771825,BA1S,5.35,24.64692824,27.3221675,21.87255526,2.060556701,0.279092938,2.380734467,-0.995701324
EXP26,EXP26_C,BA1S,2,C_2,Tank9,22/2/2024,4.5,151.952453,-23.428043,,Taxon4,,T1,10/2/2024,29.7,Alive,D,2,FullBleaching,1,5.593,Fluorescent,1.021972254,15.15090237,0,3,2,NA,C35.3,NA,7.690430556,BA1S,5.35,24.64692824,27.3221675,21.87255526,2.060556701,0.279092938,2.380734467,-0.995701324
EXP26,EXP26_C,BA1S,2,C_2,Tank9,22/2/2024,4.5,151.952453,-23.428043,,Taxon4,,T2,18/2/2024,30.3,Alive,E,2,FullBleaching,1,5.662,NA,1.021766746,15.33254786,0,3,2,NA,C35.3,NA,10.37232452,BA1S,5.35,24.64692824,27.3221675,21.87255526,2.060556701,0.279092938,2.380734467,-0.995701324
EXP26,EXP26_C,BA1S,2,C_2,Tank9,22/2/2024,4.5,151.952453,-23.428043,,Taxon4,,T2,18/2/2024,30.3,Alive,E,2,FullBleaching,1,5.662,NA,1.021766746,15.33254786,0,3,2,NA,C35.3,NA,10.52750805,BA1S,5.35,24.64692824,27.3221675,21.87255526,2.060556701,0.279092938,2.380734467,-0.995701324
EXP26,EXP26_C,BA1S,2,C_2,Tank9,22/2/2024,4.5,151.952453,-23.428043,,Taxon4,,T3,25/2/2024,29.6,Dead,NA,NA,NA,NA,NA,NA,1.022006253,0,0,3,2,NA,C35.3,NA,13.10126301,BA1S,5.35,24.64692824,27.3221675,21.87255526,2.060556701,0.279092938,2.380734467,-0.995701324
EXP26,EXP26_C,BA1S,2,C_2,Tank9,22/2/2024,4.5,151.952453,-23.428043,,Taxon4,,T3,25/2/2024,29.6,Dead,NA,NA,NA,NA,NA,NA,1.022006253,0,0,3,2,NA,C35.3,NA,13.29344059,BA1S,5.35,24.64692824,27.3221675,21.87255526,2.060556701,0.279092938,2.380734467,-0.995701324
EXP26,EXP26_C,BA1S,2,C_2,Tank9,22/2/2024,4.5,151.952453,-23.428043,,Taxon4,,T4,2/3/2024,28.6,Dead,NA,NA,NA,NA,NA,NA,1.02234225,0,0,3,2,NA,C35.3,NA,15.4715716,BA1S,5.35,24.64692824,27.3221675,21.87255526,2.060556701,0.279092938,2.380734467,-0.995701324
EXP26,EXP26_C,BA1S,2,C_2,Tank9,22/2/2024,4.5,151.952453,-23.428043,,Taxon4,,T4,2/3/2024,28.6,Dead,NA,NA,NA,NA,NA,NA,1.02234225,0,0,3,2,NA,C35.3,NA,15.68968668,BA1S,5.35,24.64692824,27.3221675,21.87255526,2.060556701,0.279092938,2.380734467,-0.995701324
EXP26,EXP26_C,BA1S,2,C_2,Tank9,22/2/2024,4.5,151.952453,-23.428043,,Taxon4,,T5,9/3/2024,26.5,Dead,NA,NA,NA,NA,NA,NA,1.023023824,0,0,3,2,NA,C35.3,NA,15.87717676,BA1S,5.35,24.64692824,27.3221675,21.87255526,2.060556701,0.279092938,2.380734467,-0.995701324
EXP26,EXP26_C,BA1S,2,C_2,Tank9,22/2/2024,4.5,151.952453,-23.428043,,Taxon4,,T5,9/3/2024,26.5,Dead,NA,NA,NA,NA,NA,NA,1.023023824,0,0,3,2,NA,C35.3,NA,15.6500339,BA1S,5.35,24.64692824,27.3221675,21.87255526,2.060556701,0.279092938,2.380734467,-0.995701324
EXP26,EXP26_C,BA1S,2,C_2,Tank9,22/2/2024,4.5,151.952453,-23.428043,,Taxon4,,T6,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,NA,1.022928476,0,0,3,2,NA,C35.3,NA,12.85155771,BA1S,5.35,24.64692824,27.3221675,21.87255526,2.060556701,0.279092938,2.380734467,-0.995701324
EXP26,EXP26_C,BA1S,2,C_2,Tank9,22/2/2024,4.5,151.952453,-23.428043,,Taxon4,,T6,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,NA,1.022928476,0,0,3,2,NA,C35.3,NA,12.57236128,BA1S,5.35,24.64692824,27.3221675,21.87255526,2.060556701,0.279092938,2.380734467,-0.995701324
EXP26,EXP26_C,BA1S,2,C_2,Tank9,22/2/2024,4.5,151.952453,-23.428043,,Taxon4,,T7,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,NA,1.023149895,0,0,3,2,NA,C35.3,NA,9.490119217,BA1S,5.35,24.64692824,27.3221675,21.87255526,2.060556701,0.279092938,2.380734467,-0.995701324
EXP26,EXP26_C,BA1S,2,C_2,Tank9,22/2/2024,4.5,151.952453,-23.428043,,Taxon4,,T7,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,NA,1.023149895,0,0,3,2,NA,C35.3,NA,9.272460486,BA1S,5.35,24.64692824,27.3221675,21.87255526,2.060556701,0.279092938,2.380734467,-0.995701324
EXP26,EXP26_C,BA1S,2,C_2,Tank9,22/2/2024,4.5,151.952453,-23.428043,,Taxon4,,T8,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,NA,1.022960334,0,0,3,2,NA,C35.3,NA,6.925125052,BA1S,5.35,24.64692824,27.3221675,21.87255526,2.060556701,0.279092938,2.380734467,-0.995701324
EXP26,EXP26_C,BA1S,2,C_2,Tank9,22/2/2024,4.5,151.952453,-23.428043,,Taxon4,,T8,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,NA,1.022960334,0,0,3,2,NA,C35.3,NA,6.757709378,BA1S,5.35,24.64692824,27.3221675,21.87255526,2.060556701,0.279092938,2.380734467,-0.995701324
EXP26,EXP26_C,BA1S,2,C_2,Tank9,22/2/2024,4.5,151.952453,-23.428043,,Taxon4,,T9,6/4/2024,28.3,Dead,NA,NA,NA,NA,NA,NA,1.022441623,0,0,3,2,NA,C35.3,NA,4.314083386,BA1S,5.35,24.64692824,27.3221675,21.87255526,2.060556701,0.279092938,2.380734467,-0.995701324
EXP26,EXP26_C,BA1S,2,C_2,Tank9,22/2/2024,4.5,151.952453,-23.428043,,Taxon4,,T9,6/4/2024,28.3,Dead,NA,NA,NA,NA,NA,NA,1.022441623,0,0,3,2,NA,C35.3,NA,4.091628028,BA1S,5.35,24.64692824,27.3221675,21.87255526,2.060556701,0.279092938,2.380734467,-0.995701324
EXP26,EXP26_C,BA1S,2,C_2,Tank9,22/2/2024,4.5,151.952453,-23.428043,,Taxon4,,T10,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,NA,1.023243649,0,0,3,2,NA,C35.3,NA,1.491319444,BA1S,5.35,24.64692824,27.3221675,21.87255526,2.060556701,0.279092938,2.380734467,-0.995701324
EXP26,EXP26_C,BA1S,2,C_2,Tank9,22/2/2024,4.5,151.952453,-23.428043,,Taxon4,,T10,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,NA,1.023243649,0,0,3,2,NA,C35.3,NA,1.273204365,BA1S,5.35,24.64692824,27.3221675,21.87255526,2.060556701,0.279092938,2.380734467,-0.995701324
EXP26,EXP26_C,BA1S,2,C_2,Tank9,22/2/2024,4.5,151.952453,-23.428043,,Taxon4,,T11,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,NA,1.02376184,0,0,3,2,NA,C35.3,NA,0,BA1S,5.35,24.64692824,27.3221675,21.87255526,2.060556701,0.279092938,2.380734467,-0.995701324
EXP26,EXP26_C,BA1S,2,C_2,Tank9,22/2/2024,4.5,151.952453,-23.428043,,Taxon4,,T11,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,NA,1.02376184,0,0,3,2,NA,C35.3,NA,0,BA1S,5.35,24.64692824,27.3221675,21.87255526,2.060556701,0.279092938,2.380734467,-0.995701324
EXP26,EXP26_C,BA1S,2,C_2,Tank9,22/2/2024,4.5,151.952453,-23.428043,,Taxon4,,T12,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,NA,1.023274748,0,0,3,2,NA,C35.3,1,NA,BA1S,5.35,24.64692824,27.3221675,21.87255526,2.060556701,0.279092938,2.380734467,-0.995701324
EXP26,EXP26_T1,BA1S,1,T1_1,Tank5,22/2/2024,4.5,151.952453,-23.428043,,Taxon4,,T0,5/2/2024,30.9,Alive,D,2,PartialBleaching,0.5,10.86,Fluorescent,1.021558662,29.39837021,0,3,2,NA,C35.3,NA,5.107345238,BA1S,5.35,24.64692824,27.3221675,21.87255526,2.060556701,0.279092938,2.380734467,-0.995701324
EXP26,EXP26_T1,BA1S,1,T1_1,Tank5,22/2/2024,4.5,151.952453,-23.428043,,Taxon4,,T0,5/2/2024,30.9,Alive,D,2,PartialBleaching,0.5,10.86,Fluorescent,1.021558662,29.39837021,0,3,2,NA,C35.3,NA,5.440698413,BA1S,5.35,24.64692824,27.3221675,21.87255526,2.060556701,0.279092938,2.380734467,-0.995701324
EXP26,EXP26_T1,BA1S,1,T1_1,Tank5,22/2/2024,4.5,151.952453,-23.428043,,Taxon4,,T1,10/2/2024,29.7,Alive,E,2,FullBleaching,1,7.327,Fluorescent,1.021972254,19.84814262,0,3,2,NA,C35.3,NA,7.472771825,BA1S,5.35,24.64692824,27.3221675,21.87255526,2.060556701,0.279092938,2.380734467,-0.995701324
EXP26,EXP26_T1,BA1S,1,T1_1,Tank5,22/2/2024,4.5,151.952453,-23.428043,,Taxon4,,T1,10/2/2024,29.7,Alive,E,2,FullBleaching,1,7.327,Fluorescent,1.021972254,19.84814262,0,3,2,NA,C35.3,NA,7.690430556,BA1S,5.35,24.64692824,27.3221675,21.87255526,2.060556701,0.279092938,2.380734467,-0.995701324
EXP26,EXP26_T1,BA1S,1,T1_1,Tank5,22/2/2024,4.5,151.952453,-23.428043,,Taxon4,,T2,17/2/2024,29.3,Alive,E,2,FullBleaching,1,6.099,NA,1.022107816,16.52535401,0,3,2,NA,C35.3,NA,10.03776599,BA1S,5.35,24.64692824,27.3221675,21.87255526,2.060556701,0.279092938,2.380734467,-0.995701324
