IndividualID,FragID,LocationID,TableID,SumpID,TankID,DeathDate,Depth,Longitude,Latitude,Reassessment_survival,Taxon,Reassessment_bleaching,TempMaxMM,TempMinMM,TempRange,TempMean,ITS2,TimePoint,Date,WaterTemp,Survival,CoralWatchLetter,CoralWatchNumber,Bleaching,BleachedArea,BW,Comment,WaterDensity,SkelletonWeight,max_bleaching,SurvivalT12,max_bleaching_adj,tempPC2,tempPC1
EXP51,EXP51_C,CoralGarden,2,C_2,Tank9,14/3/2024,7.5,151.9106,-23.445709,Dead,Taxon1,,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T5,9/3/2024,26.5,PartiallyDead,C,2,NoBleaching,0,7.404,Algae,1.023023824,20.09205807,0,Dead,1.00E-06,0.189468333,1.150918797
EXP51,EXP51_C,CoralGarden,2,C_2,Tank9,14/3/2024,7.5,151.9106,-23.445709,Dead,Taxon1,,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T6,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,NA,1.022928476,0,0,Dead,1.00E-06,0.189468333,1.150918797
EXP51,EXP51_C,CoralGarden,2,C_2,Tank9,14/3/2024,7.5,151.9106,-23.445709,Dead,Taxon1,,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T7,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,NA,1.023149895,0,0,Dead,1.00E-06,0.189468333,1.150918797
EXP51,EXP51_C,CoralGarden,2,C_2,Tank9,14/3/2024,7.5,151.9106,-23.445709,Dead,Taxon1,,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T8,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,NA,1.022960334,0,0,Dead,1.00E-06,0.189468333,1.150918797
EXP51,EXP51_C,CoralGarden,2,C_2,Tank9,14/3/2024,7.5,151.9106,-23.445709,Dead,Taxon1,,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T9,6/4/2024,28.3,Dead,NA,NA,NA,NA,NA,NA,1.022441623,0,0,Dead,1.00E-06,0.189468333,1.150918797
EXP51,EXP51_C,CoralGarden,2,C_2,Tank9,14/3/2024,7.5,151.9106,-23.445709,Dead,Taxon1,,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T10,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,NA,1.023243649,0,0,Dead,1.00E-06,0.189468333,1.150918797
EXP51,EXP51_C,CoralGarden,2,C_2,Tank9,14/3/2024,7.5,151.9106,-23.445709,Dead,Taxon1,,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T11,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,NA,1.02376184,0,0,Dead,1.00E-06,0.189468333,1.150918797
EXP51,EXP51_C,CoralGarden,2,C_2,Tank9,14/3/2024,7.5,151.9106,-23.445709,Dead,Taxon1,,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T12,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,NA,1.023274748,0,0,Dead,1.00E-06,0.189468333,1.150918797
EXP51,EXP51_T1,CoralGarden,1,T1_1,Tank3,26/2/2024,7.5,151.9106,-23.445709,Dead,Taxon1,,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T0,6/2/2024,30.2,Alive,D,4,NoBleaching,0,6.091,Pink,1.021801177,16.495218,0,Dead,1.00E-06,0.189468333,1.150918797
EXP51,EXP51_T1,CoralGarden,1,T1_1,Tank3,26/2/2024,7.5,151.9106,-23.445709,Dead,Taxon1,,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T1,10/2/2024,29.7,Alive,C,3,NoBleaching,0,6.118,Pink,1.021972254,16.57307718,0,Dead,1.00E-06,0.189468333,1.150918797
EXP51,EXP51_T1,CoralGarden,1,T1_1,Tank3,26/2/2024,7.5,151.9106,-23.445709,Dead,Taxon1,,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T2,17/2/2024,29.3,Alive,C,2,NoBleaching,0,4.72,NA,1.022107816,12.78892785,0,Dead,1.00E-06,0.189468333,1.150918797
EXP51,EXP51_T1,CoralGarden,1,T1_1,Tank3,26/2/2024,7.5,151.9106,-23.445709,Dead,Taxon1,,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T3,24/2/2024,30.1,Alive,C,2,NoBleaching,0,6.096,NA,1.021835536,16.50970693,0,Dead,1.00E-06,0.189468333,1.150918797
EXP51,EXP51_T1,CoralGarden,1,T1_1,Tank3,26/2/2024,7.5,151.9106,-23.445709,Dead,Taxon1,,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T4,3/3/2024,28.6,Dead,NA,NA,NA,NA,NA,NA,1.02234225,0,0,Dead,1.00E-06,0.189468333,1.150918797
EXP51,EXP51_T1,CoralGarden,1,T1_1,Tank3,26/2/2024,7.5,151.9106,-23.445709,Dead,Taxon1,,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T5,9/3/2024,26.5,Dead,NA,NA,NA,NA,NA,NA,1.023023824,0,0,Dead,1.00E-06,0.189468333,1.150918797
EXP51,EXP51_T1,CoralGarden,1,T1_1,Tank3,26/2/2024,7.5,151.9106,-23.445709,Dead,Taxon1,,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T6,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,NA,1.022928476,0,0,Dead,1.00E-06,0.189468333,1.150918797
EXP51,EXP51_T1,CoralGarden,1,T1_1,Tank3,26/2/2024,7.5,151.9106,-23.445709,Dead,Taxon1,,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T7,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,NA,1.023149895,0,0,Dead,1.00E-06,0.189468333,1.150918797
EXP51,EXP51_T1,CoralGarden,1,T1_1,Tank3,26/2/2024,7.5,151.9106,-23.445709,Dead,Taxon1,,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T8,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,NA,1.022960334,0,0,Dead,1.00E-06,0.189468333,1.150918797
EXP51,EXP51_T1,CoralGarden,1,T1_1,Tank3,26/2/2024,7.5,151.9106,-23.445709,Dead,Taxon1,,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T9,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,NA,1.022703365,0,0,Dead,1.00E-06,0.189468333,1.150918797
EXP51,EXP51_T1,CoralGarden,1,T1_1,Tank3,26/2/2024,7.5,151.9106,-23.445709,Dead,Taxon1,,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T10,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,NA,1.023243649,0,0,Dead,1.00E-06,0.189468333,1.150918797
EXP51,EXP51_T1,CoralGarden,1,T1_1,Tank3,26/2/2024,7.5,151.9106,-23.445709,Dead,Taxon1,,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T11,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,NA,1.02376184,0,0,Dead,1.00E-06,0.189468333,1.150918797
EXP51,EXP51_T1,CoralGarden,1,T1_1,Tank3,26/2/2024,7.5,151.9106,-23.445709,Dead,Taxon1,,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T12,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,NA,1.023274748,0,0,Dead,1.00E-06,0.189468333,1.150918797
EXP51,EXP51_T2,CoralGarden,1,T2_1,Tank2,11/3/2024,7.5,151.9106,-23.445709,Dead,Taxon1,,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T0,6/2/2024,30.2,Alive,D,4,NoBleaching,0,5.407,Pink,1.021801177,14.64285729,0,Dead,1.00E-06,0.189468333,1.150918797
EXP51,EXP51_T2,CoralGarden,1,T2_1,Tank2,11/3/2024,7.5,151.9106,-23.445709,Dead,Taxon1,,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T1,10/2/2024,29.7,Alive,C,3,NoBleaching,0,5.499,NA,1.021972254,14.89626535,0,Dead,1.00E-06,0.189468333,1.150918797
EXP51,EXP51_T2,CoralGarden,1,T2_1,Tank2,11/3/2024,7.5,151.9106,-23.445709,Dead,Taxon1,,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T2,17/2/2024,29.3,Alive,C,3,NoBleaching,0,4.485,NA,1.022107816,12.15219097,0,Dead,1.00E-06,0.189468333,1.150918797
EXP51,EXP51_T2,CoralGarden,1,T2_1,Tank2,11/3/2024,7.5,151.9106,-23.445709,Dead,Taxon1,,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T3,24/2/2024,30.1,Alive,C,2,NoBleaching,0,5.551,NA,1.021835536,15.03369146,0,Dead,1.00E-06,0.189468333,1.150918797
EXP51,EXP51_T2,CoralGarden,1,T2_1,Tank2,11/3/2024,7.5,151.9106,-23.445709,Dead,Taxon1,,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T4,2/3/2024,28.6,PartiallyDead,C,2,NoBleaching,0,5.595,Algae,1.02234225,15.16570311,0,Dead,1.00E-06,0.189468333,1.150918797
EXP51,EXP51_T2,CoralGarden,1,T2_1,Tank2,11/3/2024,7.5,151.9106,-23.445709,Dead,Taxon1,,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T5,9/3/2024,26.5,PartiallyDead,C,2,NoBleaching,0,7.789,RTN tips,1.023023824,21.13682338,0,Dead,1.00E-06,0.189468333,1.150918797
EXP51,EXP51_T2,CoralGarden,1,T2_1,Tank2,11/3/2024,7.5,151.9106,-23.445709,Dead,Taxon1,,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T6,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,NA,1.022928476,0,0,Dead,1.00E-06,0.189468333,1.150918797
EXP51,EXP51_T2,CoralGarden,1,T2_1,Tank2,11/3/2024,7.5,151.9106,-23.445709,Dead,Taxon1,,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T7,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,NA,1.023149895,0,0,Dead,1.00E-06,0.189468333,1.150918797
EXP51,EXP51_T2,CoralGarden,1,T2_1,Tank2,11/3/2024,7.5,151.9106,-23.445709,Dead,Taxon1,,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T8,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,NA,1.022960334,0,0,Dead,1.00E-06,0.189468333,1.150918797
EXP51,EXP51_T2,CoralGarden,1,T2_1,Tank2,11/3/2024,7.5,151.9106,-23.445709,Dead,Taxon1,,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T9,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,NA,1.022703365,0,0,Dead,1.00E-06,0.189468333,1.150918797
EXP51,EXP51_T2,CoralGarden,1,T2_1,Tank2,11/3/2024,7.5,151.9106,-23.445709,Dead,Taxon1,,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T10,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,NA,1.023243649,0,0,Dead,1.00E-06,0.189468333,1.150918797
EXP51,EXP51_T2,CoralGarden,1,T2_1,Tank2,11/3/2024,7.5,151.9106,-23.445709,Dead,Taxon1,,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T11,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,NA,1.02376184,0,0,Dead,1.00E-06,0.189468333,1.150918797
EXP51,EXP51_T2,CoralGarden,1,T2_1,Tank2,11/3/2024,7.5,151.9106,-23.445709,Dead,Taxon1,,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T12,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,NA,1.023274748,0,0,Dead,1.00E-06,0.189468333,1.150918797
EXP52,EXP52_C,CoralGarden,2,C_2,Tank7,NA,8,151.9106,-23.445709,Alive,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T0,6/2/2024,30.2,Alive,D,5,NoBleaching,0,6.506,NA,1.021801177,17.61909183,0.5,Alive,0.5,0.189468333,1.150918797
EXP52,EXP52_C,CoralGarden,2,C_2,Tank7,NA,8,151.9106,-23.445709,Alive,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T1,10/2/2024,29.7,Alive,D,4,NoBleaching,0,6.66,NA,1.021972254,18.04130337,0.5,Alive,0.5,0.189468333,1.150918797
EXP52,EXP52_C,CoralGarden,2,C_2,Tank7,NA,8,151.9106,-23.445709,Alive,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T2,18/2/2024,30.3,Alive,D,3,PartialBleaching,0.4,6.685,NA,1.021766746,18.10280509,0.5,Alive,0.5,0.189468333,1.150918797
EXP52,EXP52_C,CoralGarden,2,C_2,Tank7,NA,8,151.9106,-23.445709,Alive,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T3,25/2/2024,29.6,Alive,D,3,PartialBleaching,0.4,6.756,NA,1.022006253,18.30239873,0.5,Alive,0.5,0.189468333,1.150918797
EXP52,EXP52_C,CoralGarden,2,C_2,Tank7,NA,8,151.9106,-23.445709,Alive,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T4,2/3/2024,28.6,Alive,D,3,PartialBleaching,0.5,6.824,NA,1.02234225,18.49700769,0.5,Alive,0.5,0.189468333,1.150918797
EXP52,EXP52_C,CoralGarden,2,C_2,Tank7,NA,8,151.9106,-23.445709,Alive,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T5,9/3/2024,26.5,Alive,D,3,PartialBleaching,0.5,6.804,NA,1.023023824,18.46385239,0.5,Alive,0.5,0.189468333,1.150918797
EXP52,EXP52_C,CoralGarden,2,C_2,Tank7,NA,8,151.9106,-23.445709,Alive,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T6,16/3/2024,26.8,Alive,D,3,PartialBleaching,0.5,6.907,NA,1.022928476,18.74036785,0.5,Alive,0.5,0.189468333,1.150918797
EXP52,EXP52_C,CoralGarden,2,C_2,Tank7,NA,8,151.9106,-23.445709,Alive,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T7,24/3/2024,26.1,Alive,C,3,PartialBleaching,0.5,6.854,NA,1.023149895,18.60346492,0.5,Alive,0.5,0.189468333,1.150918797
EXP52,EXP52_C,CoralGarden,2,C_2,Tank7,NA,8,151.9106,-23.445709,Alive,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T8,30/3/2024,26.7,Alive,C,3,PartialBleaching,0.5,6.995,NA,1.022960334,18.98014595,0.5,Alive,0.5,0.189468333,1.150918797
EXP52,EXP52_C,CoralGarden,2,C_2,Tank7,NA,8,151.9106,-23.445709,Alive,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T9,6/4/2024,28.3,Alive,C,4,PartialBleaching,0.4,6.933,NA,1.022441623,18.79558621,0.5,Alive,0.5,0.189468333,1.150918797
EXP52,EXP52_C,CoralGarden,2,C_2,Tank7,NA,8,151.9106,-23.445709,Alive,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T10,13/4/2024,25.8,Alive,C,5,PartialBleaching,0.4,6.961,NA,1.023243649,18.89685795,0.5,Alive,0.5,0.189468333,1.150918797
EXP52,EXP52_C,CoralGarden,2,C_2,Tank7,NA,8,151.9106,-23.445709,Alive,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T11,19/4/2024,24.1,Alive,C,5,NoBleaching,0,6.98,NA,1.02376184,18.9649049,0.5,Alive,0.5,0.189468333,1.150918797
EXP52,EXP52_C,CoralGarden,2,C_2,Tank7,NA,8,151.9106,-23.445709,Alive,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T12,27/4/2024,25.7,Alive,C,5,NoBleaching,0,6.994,NA,1.023274748,18.98743174,0.5,Alive,0.5,0.189468333,1.150918797
EXP52,EXP52_T1,CoralGarden,1,T1_1,Tank5,30/3/2024,8,151.9106,-23.445709,Alive,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T0,6/2/2024,30.2,Alive,D,5,NoBleaching,0,8.566,NA,1.021801177,23.19783901,0.4,Dead,0.4,0.189468333,1.150918797
EXP52,EXP52_T1,CoralGarden,1,T1_1,Tank5,30/3/2024,8,151.9106,-23.445709,Alive,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T1,10/2/2024,29.7,Alive,C,3,NoBleaching,0,8.737,NA,1.021972254,23.66769784,0.4,Dead,0.4,0.189468333,1.150918797
EXP52,EXP52_T1,CoralGarden,1,T1_1,Tank5,30/3/2024,8,151.9106,-23.445709,Alive,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T2,17/2/2024,29.3,Alive,C,2,PartialBleaching,0.4,6.905,NA,1.022107816,18.70922601,0.4,Dead,0.4,0.189468333,1.150918797
EXP52,EXP52_T1,CoralGarden,1,T1_1,Tank5,30/3/2024,8,151.9106,-23.445709,Alive,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T3,24/2/2024,30.1,Alive,D,2,NoBleaching,0,9.192,NA,1.021835536,24.89455808,0.4,Dead,0.4,0.189468333,1.150918797
EXP52,EXP52_T1,CoralGarden,1,T1_1,Tank5,30/3/2024,8,151.9106,-23.445709,Alive,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T4,3/3/2024,28.6,Alive,C,3,NoBleaching,0,9.133,RTN,1.02234225,24.75574021,0.4,Dead,0.4,0.189468333,1.150918797
EXP52,EXP52_T1,CoralGarden,1,T1_1,Tank5,30/3/2024,8,151.9106,-23.445709,Alive,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T5,9/3/2024,26.5,PartiallyDead,C,3,NoBleaching,0,9.121,Algae tips,1.023023824,24.75143999,0.4,Dead,0.4,0.189468333,1.150918797
EXP52,EXP52_T1,CoralGarden,1,T1_1,Tank5,30/3/2024,8,151.9106,-23.445709,Alive,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T6,16/3/2024,26.8,PartiallyDead,C,2,NoBleaching,0,9.415,TN tips,1.022928476,25.54518073,0.4,Dead,0.4,0.189468333,1.150918797
EXP52,EXP52_T1,CoralGarden,1,T1_1,Tank5,30/3/2024,8,151.9106,-23.445709,Alive,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T7,23/3/2024,26.1,PartiallyDead,C,2,NoBleaching,0,9.122,TN tips,1.023149895,24.75938241,0.4,Dead,0.4,0.189468333,1.150918797
EXP52,EXP52_T1,CoralGarden,1,T1_1,Tank5,30/3/2024,8,151.9106,-23.445709,Alive,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T8,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,NA,1.022960334,0,0.4,Dead,0.4,0.189468333,1.150918797
EXP52,EXP52_T1,CoralGarden,1,T1_1,Tank5,30/3/2024,8,151.9106,-23.445709,Alive,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T9,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,NA,1.022703365,0,0.4,Dead,0.4,0.189468333,1.150918797
EXP52,EXP52_T1,CoralGarden,1,T1_1,Tank5,30/3/2024,8,151.9106,-23.445709,Alive,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T10,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,NA,1.023243649,0,0.4,Dead,0.4,0.189468333,1.150918797
EXP52,EXP52_T1,CoralGarden,1,T1_1,Tank5,30/3/2024,8,151.9106,-23.445709,Alive,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T11,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,NA,1.02376184,0,0.4,Dead,0.4,0.189468333,1.150918797
EXP52,EXP52_T1,CoralGarden,1,T1_1,Tank5,30/3/2024,8,151.9106,-23.445709,Alive,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T12,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,NA,1.023274748,0,0.4,Dead,0.4,0.189468333,1.150918797
EXP52,EXP52_T2,CoralGarden,1,T2_1,Tank4,NA,8,151.9106,-23.445709,Alive,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T0,6/2/2024,30.2,Alive,D,5,NoBleaching,0,12.953,NA,1.021801177,35.078404,0.4,PartiallyDead,0.4,0.189468333,1.150918797
EXP52,EXP52_T2,CoralGarden,1,T2_1,Tank4,NA,8,151.9106,-23.445709,Alive,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T1,10/2/2024,29.7,Alive,D,4,PartialBleaching,0.3,13.272,NA,1.021972254,35.95257934,0.4,PartiallyDead,0.4,0.189468333,1.150918797
EXP52,EXP52_T2,CoralGarden,1,T2_1,Tank4,NA,8,151.9106,-23.445709,Alive,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T2,17/2/2024,29.3,Alive,D,4,PartialBleaching,0.4,11.288,NA,1.022107816,30.58504609,0.4,PartiallyDead,0.4,0.189468333,1.150918797
EXP52,EXP52_T2,CoralGarden,1,T2_1,Tank4,NA,8,151.9106,-23.445709,Alive,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T3,24/2/2024,30.1,Alive,D,3,PartialBleaching,0.2,13.457,Pink,1.021835536,36.44539471,0.4,PartiallyDead,0.4,0.189468333,1.150918797
EXP52,EXP52_T2,CoralGarden,1,T2_1,Tank4,NA,8,151.9106,-23.445709,Alive,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T4,2/3/2024,28.6,Alive,D,4,NoBleaching,0,13.682,NA,1.02234225,37.08617514,0.4,PartiallyDead,0.4,0.189468333,1.150918797
EXP52,EXP52_T2,CoralGarden,1,T2_1,Tank4,NA,8,151.9106,-23.445709,Alive,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T5,9/3/2024,26.5,Alive,C,3,NoBleaching,0,13.666,Pink,1.023023824,37.085098,0.4,PartiallyDead,0.4,0.189468333,1.150918797
EXP52,EXP52_T2,CoralGarden,1,T2_1,Tank4,NA,8,151.9106,-23.445709,Alive,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T6,16/3/2024,26.8,Alive,C,3,NoBleaching,0,13.691,Pink,1.022928476,37.14700684,0.4,PartiallyDead,0.4,0.189468333,1.150918797
EXP52,EXP52_T2,CoralGarden,1,T2_1,Tank4,NA,8,151.9106,-23.445709,Alive,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T7,23/3/2024,26.1,PartiallyDead,D,3,NoBleaching,0,13.667,NA,1.023149895,37.09564562,0.4,PartiallyDead,0.4,0.189468333,1.150918797
EXP52,EXP52_T2,CoralGarden,1,T2_1,Tank4,NA,8,151.9106,-23.445709,Alive,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T8,30/3/2024,26.7,PartiallyDead,D,2,NoBleaching,0,13.716,NA,1.022960334,37.21682371,0.4,PartiallyDead,0.4,0.189468333,1.150918797
EXP52,EXP52_T2,CoralGarden,1,T2_1,Tank4,NA,8,151.9106,-23.445709,Alive,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T9,6/4/2024,27.5,PartiallyDead,C,4,NoBleaching,0,13.733,NA,1.022703365,37.24692003,0.4,PartiallyDead,0.4,0.189468333,1.150918797
EXP52,EXP52_T2,CoralGarden,1,T2_1,Tank4,NA,8,151.9106,-23.445709,Alive,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T10,13/4/2024,25.8,PartiallyDead,C,4,NoBleaching,0,13.733,NA,1.023243649,37.28064219,0.4,PartiallyDead,0.4,0.189468333,1.150918797
EXP52,EXP52_T2,CoralGarden,1,T2_1,Tank4,NA,8,151.9106,-23.445709,Alive,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T11,19/4/2024,24.1,PartiallyDead,C,4,NoBleaching,0,13.887,NA,1.02376184,37.73146623,0.4,PartiallyDead,0.4,0.189468333,1.150918797
EXP52,EXP52_T2,CoralGarden,1,T2_1,Tank4,NA,8,151.9106,-23.445709,Alive,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T12,27/4/2024,25.7,PartiallyDead,D,4,NoBleaching,0,13.98,NA,1.023274748,37.95314495,0.4,PartiallyDead,0.4,0.189468333,1.150918797
EXP53,EXP53_T2,CoralGarden,1,T2_1,Tank2,NA,7.6,151.9106,-23.445709,PartiallyDead,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T0,6/2/2024,30.2,Alive,D,4,NoBleaching,0,7.127,NA,1.021801177,19.30084037,0,Alive,1.00E-06,0.189468333,1.150918797
EXP53,EXP53_T2,CoralGarden,1,T2_1,Tank2,NA,7.6,151.9106,-23.445709,PartiallyDead,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T1,10/2/2024,29.7,Alive,C,3,NoBleaching,0,7.137,NA,1.021972254,19.33345078,0,Alive,1.00E-06,0.189468333,1.150918797
EXP53,EXP53_T2,CoralGarden,1,T2_1,Tank2,NA,7.6,151.9106,-23.445709,PartiallyDead,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T2,17/2/2024,29.3,Alive,C,3,NoBleaching,0,6.273,NA,1.022107816,16.99681025,0,Alive,1.00E-06,0.189468333,1.150918797
EXP53,EXP53_T2,CoralGarden,1,T2_1,Tank2,NA,7.6,151.9106,-23.445709,PartiallyDead,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T3,24/2/2024,30.1,Alive,C,3,NoBleaching,0,7.266,Pink,1.021835536,19.67840068,0,Alive,1.00E-06,0.189468333,1.150918797
EXP53,EXP53_T2,CoralGarden,1,T2_1,Tank2,NA,7.6,151.9106,-23.445709,PartiallyDead,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T4,2/3/2024,28.6,Alive,C,4,NoBleaching,0,7.374,NA,1.02234225,19.98782747,0,Alive,1.00E-06,0.189468333,1.150918797
EXP53,EXP53_T2,CoralGarden,1,T2_1,Tank2,NA,7.6,151.9106,-23.445709,PartiallyDead,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T5,9/3/2024,26.5,Alive,C,3,NoBleaching,0,5.367,Pink,1.023023824,14.56429979,0,Alive,1.00E-06,0.189468333,1.150918797
EXP53,EXP53_T2,CoralGarden,1,T2_1,Tank2,NA,7.6,151.9106,-23.445709,PartiallyDead,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a,T6,16/3/2024,26.8,Alive,C,3,NoBleaching,0,7.445,Pink,1.022928476,20.20009247,0,Alive,1.00E-06,0.189468333,1.150918797
