"","IndividualID","FragID","LocationID","TableID","SumpID","TankID","DeathDate","Depth","Longitude","Latitude","Reassessment_survival","Taxon","Reassessment_bleaching","TempMaxMM","TempMinMM","TempRange","TempMean","TimePoint","Date","WaterTemp","Survival","CoralWatchLetter","CoralWatchNumber","Bleaching","BleachedArea","BW","Comment","WaterDensity","SkelletonWeight","time_without_bleaching","time_alive","min_health_score","time_to_recovery","ITS2","SurvivalT12","tempPC1","tempPC2","DHW","time_to_recovery_paling","time_to_recovery_bleaching_extent","time_to_recovery_bleaching"
"1239","EXP35","EXP35_C","BA2S",2,"C_2","Tank7","13/3/2024",5.4,151.920269,-23.434075,"PartiallyDead","Taxon1","NoBleaching",28.34126663,21.68590927,6.655357361,24.75913293,"T6","16/3/2024",26.8,"Dead",NA,NA,NA,NA,NA,NA,1.022928476,0,12,6,2,NA,"C8",NA,1.937431223,-0.840622839,12.57236128,NA,NA,NA
"1240","EXP35","EXP35_C","BA2S",2,"C_2","Tank7","13/3/2024",5.4,151.920269,-23.434075,"PartiallyDead","Taxon1","NoBleaching",28.34126663,21.68590927,6.655357361,24.75913293,"T7","24/3/2024",26.1,"Dead",NA,NA,NA,NA,NA,NA,1.023149895,0,12,6,2,NA,"C8",NA,1.937431223,-0.840622839,9.085317629,NA,NA,NA
"1241","EXP35","EXP35_C","BA2S",2,"C_2","Tank7","13/3/2024",5.4,151.920269,-23.434075,"PartiallyDead","Taxon1","NoBleaching",28.34126663,21.68590927,6.655357361,24.75913293,"T7","24/3/2024",26.1,"Dead",NA,NA,NA,NA,NA,NA,1.023149895,0,12,6,2,NA,"C8",NA,1.937431223,-0.840622839,8.877004137,NA,NA,NA
"1242","EXP35","EXP35_C","BA2S",2,"C_2","Tank7","13/3/2024",5.4,151.920269,-23.434075,"PartiallyDead","Taxon1","NoBleaching",28.34126663,21.68590927,6.655357361,24.75913293,"T8","30/3/2024",26.7,"Dead",NA,NA,NA,NA,NA,NA,1.022960334,0,12,6,2,NA,"C8",NA,1.937431223,-0.840622839,6.925125052,NA,NA,NA
"1243","EXP35","EXP35_C","BA2S",2,"C_2","Tank7","13/3/2024",5.4,151.920269,-23.434075,"PartiallyDead","Taxon1","NoBleaching",28.34126663,21.68590927,6.655357361,24.75913293,"T8","30/3/2024",26.7,"Dead",NA,NA,NA,NA,NA,NA,1.022960334,0,12,6,2,NA,"C8",NA,1.937431223,-0.840622839,6.757709378,NA,NA,NA
"1244","EXP35","EXP35_C","BA2S",2,"C_2","Tank7","13/3/2024",5.4,151.920269,-23.434075,"PartiallyDead","Taxon1","NoBleaching",28.34126663,21.68590927,6.655357361,24.75913293,"T9","6/4/2024",28.3,"Dead",NA,NA,NA,NA,NA,NA,1.022441623,0,12,6,2,NA,"C8",NA,1.937431223,-0.840622839,4.314083386,NA,NA,NA
"1245","EXP35","EXP35_C","BA2S",2,"C_2","Tank7","13/3/2024",5.4,151.920269,-23.434075,"PartiallyDead","Taxon1","NoBleaching",28.34126663,21.68590927,6.655357361,24.75913293,"T9","6/4/2024",28.3,"Dead",NA,NA,NA,NA,NA,NA,1.022441623,0,12,6,2,NA,"C8",NA,1.937431223,-0.840622839,4.091628028,NA,NA,NA
"1246","EXP35","EXP35_C","BA2S",2,"C_2","Tank7","13/3/2024",5.4,151.920269,-23.434075,"PartiallyDead","Taxon1","NoBleaching",28.34126663,21.68590927,6.655357361,24.75913293,"T10","13/4/2024",25.8,"Dead",NA,NA,NA,NA,NA,NA,1.023243649,0,12,6,2,NA,"C8",NA,1.937431223,-0.840622839,1.491319444,NA,NA,NA
"1247","EXP35","EXP35_C","BA2S",2,"C_2","Tank7","13/3/2024",5.4,151.920269,-23.434075,"PartiallyDead","Taxon1","NoBleaching",28.34126663,21.68590927,6.655357361,24.75913293,"T10","13/4/2024",25.8,"Dead",NA,NA,NA,NA,NA,NA,1.023243649,0,12,6,2,NA,"C8",NA,1.937431223,-0.840622839,1.273204365,NA,NA,NA
"1248","EXP35","EXP35_C","BA2S",2,"C_2","Tank7","13/3/2024",5.4,151.920269,-23.434075,"PartiallyDead","Taxon1","NoBleaching",28.34126663,21.68590927,6.655357361,24.75913293,"T11","19/4/2024",24.1,"Dead",NA,NA,NA,NA,NA,NA,1.02376184,0,12,6,2,NA,"C8",NA,1.937431223,-0.840622839,0,NA,NA,NA
"1249","EXP35","EXP35_C","BA2S",2,"C_2","Tank7","13/3/2024",5.4,151.920269,-23.434075,"PartiallyDead","Taxon1","NoBleaching",28.34126663,21.68590927,6.655357361,24.75913293,"T11","19/4/2024",24.1,"Dead",NA,NA,NA,NA,NA,NA,1.02376184,0,12,6,2,NA,"C8",NA,1.937431223,-0.840622839,0,NA,NA,NA
"1250","EXP35","EXP35_C","BA2S",2,"C_2","Tank7","13/3/2024",5.4,151.920269,-23.434075,"PartiallyDead","Taxon1","NoBleaching",28.34126663,21.68590927,6.655357361,24.75913293,"T12","27/4/2024",25.7,"Dead",NA,NA,NA,NA,NA,NA,1.023274748,0,12,6,2,NA,"C8",1,1.937431223,-0.840622839,NA,NA,NA,NA
"1251","EXP35","EXP35_T1","BA2S",1,"T1_1","Tank3","23/3/2024",5.4,151.920269,-23.434075,"PartiallyDead","Taxon1","NoBleaching",28.34126663,21.68590927,6.655357361,24.75913293,"T0","5/2/2024",30.9,"Alive","D",4,"NoBleaching",0,5.559,NA,1.021558662,15.04839226,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,5.107345238,NA,NA,NA
"1252","EXP35","EXP35_T1","BA2S",1,"T1_1","Tank3","23/3/2024",5.4,151.920269,-23.434075,"PartiallyDead","Taxon1","NoBleaching",28.34126663,21.68590927,6.655357361,24.75913293,"T0","5/2/2024",30.9,"Alive","D",4,"NoBleaching",0,5.559,NA,1.021558662,15.04839226,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,5.440698413,NA,NA,NA
"1253","EXP35","EXP35_T1","BA2S",1,"T1_1","Tank3","23/3/2024",5.4,151.920269,-23.434075,"PartiallyDead","Taxon1","NoBleaching",28.34126663,21.68590927,6.655357361,24.75913293,"T1","10/2/2024",29.7,"Alive","C",3,"NoBleaching",0,5.644,NA,1.021972254,15.28905649,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,7.472771825,NA,NA,NA
"1254","EXP35","EXP35_T1","BA2S",1,"T1_1","Tank3","23/3/2024",5.4,151.920269,-23.434075,"PartiallyDead","Taxon1","NoBleaching",28.34126663,21.68590927,6.655357361,24.75913293,"T1","10/2/2024",29.7,"Alive","C",3,"NoBleaching",0,5.644,NA,1.021972254,15.28905649,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,7.690430556,NA,NA,NA
"1255","EXP35","EXP35_T1","BA2S",1,"T1_1","Tank3","23/3/2024",5.4,151.920269,-23.434075,"PartiallyDead","Taxon1","NoBleaching",28.34126663,21.68590927,6.655357361,24.75913293,"T2","17/2/2024",29.3,"Alive","C",3,"NoBleaching",0,4.757,"Pink",1.022107816,12.88918004,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,10.03776599,NA,NA,NA
"1256","EXP35","EXP35_T1","BA2S",1,"T1_1","Tank3","23/3/2024",5.4,151.920269,-23.434075,"PartiallyDead","Taxon1","NoBleaching",28.34126663,21.68590927,6.655357361,24.75913293,"T2","17/2/2024",29.3,"Alive","C",3,"NoBleaching",0,4.757,"Pink",1.022107816,12.88918004,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,10.20518166,NA,NA,NA
"1257","EXP35","EXP35_T1","BA2S",1,"T1_1","Tank3","23/3/2024",5.4,151.920269,-23.434075,"PartiallyDead","Taxon1","NoBleaching",28.34126663,21.68590927,6.655357361,24.75913293,"T3","24/2/2024",30.1,"Alive","C",3,"NoBleaching",0,5.673,"Pink",1.021835536,15.36410226,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,12.64880766,NA,NA,NA
"1258","EXP35","EXP35_T1","BA2S",1,"T1_1","Tank3","23/3/2024",5.4,151.920269,-23.434075,"PartiallyDead","Taxon1","NoBleaching",28.34126663,21.68590927,6.655357361,24.75913293,"T3","24/2/2024",30.1,"Alive","C",3,"NoBleaching",0,5.673,"Pink",1.021835536,15.36410226,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,12.87126301,NA,NA,NA
"1259","EXP35","EXP35_T1","BA2S",1,"T1_1","Tank3","23/3/2024",5.4,151.920269,-23.434075,"PartiallyDead","Taxon1","NoBleaching",28.34126663,21.68590927,6.655357361,24.75913293,"T4","3/3/2024",28.6,"PartiallyDead","C",3,"NoBleaching",0,5.714,"Pink, RTN",1.02234225,15.4882623,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,15.86825811,NA,NA,NA
"1260","EXP35","EXP35_T1","BA2S",1,"T1_1","Tank3","23/3/2024",5.4,151.920269,-23.434075,"PartiallyDead","Taxon1","NoBleaching",28.34126663,21.68590927,6.655357361,24.75913293,"T4","3/3/2024",28.6,"PartiallyDead","C",3,"NoBleaching",0,5.714,"Pink, RTN",1.02234225,15.4882623,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,16.09484541,NA,NA,NA
"1261","EXP35","EXP35_T1","BA2S",1,"T1_1","Tank3","23/3/2024",5.4,151.920269,-23.434075,"PartiallyDead","Taxon1","NoBleaching",28.34126663,21.68590927,6.655357361,24.75913293,"T5","9/3/2024",26.5,"PartiallyDead","C",3,"NoBleaching",0,5.705,"RTN tips",1.023023824,15.48152232,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,15.87717676,NA,NA,NA
"1262","EXP35","EXP35_T1","BA2S",1,"T1_1","Tank3","23/3/2024",5.4,151.920269,-23.434075,"PartiallyDead","Taxon1","NoBleaching",28.34126663,21.68590927,6.655357361,24.75913293,"T5","9/3/2024",26.5,"PartiallyDead","C",3,"NoBleaching",0,5.705,"RTN tips",1.023023824,15.48152232,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,15.6500339,NA,NA,NA
"1263","EXP35","EXP35_T1","BA2S",1,"T1_1","Tank3","23/3/2024",5.4,151.920269,-23.434075,"PartiallyDead","Taxon1","NoBleaching",28.34126663,21.68590927,6.655357361,24.75913293,"T6","16/3/2024",26.8,"Alive","C",2,"NoBleaching",0,5.709,"TN tips",1.022928476,15.48990301,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,12.85155771,NA,NA,NA
"1264","EXP35","EXP35_T1","BA2S",1,"T1_1","Tank3","23/3/2024",5.4,151.920269,-23.434075,"PartiallyDead","Taxon1","NoBleaching",28.34126663,21.68590927,6.655357361,24.75913293,"T6","16/3/2024",26.8,"Alive","C",2,"NoBleaching",0,5.709,"TN tips",1.022928476,15.48990301,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,12.57236128,NA,NA,NA
"1265","EXP35","EXP35_T1","BA2S",1,"T1_1","Tank3","23/3/2024",5.4,151.920269,-23.434075,"PartiallyDead","Taxon1","NoBleaching",28.34126663,21.68590927,6.655357361,24.75913293,"T7","23/3/2024",26.1,"Dead",NA,NA,NA,NA,NA,NA,1.023149895,0,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,9.490119217,NA,NA,NA
"1266","EXP35","EXP35_T1","BA2S",1,"T1_1","Tank3","23/3/2024",5.4,151.920269,-23.434075,"PartiallyDead","Taxon1","NoBleaching",28.34126663,21.68590927,6.655357361,24.75913293,"T7","23/3/2024",26.1,"Dead",NA,NA,NA,NA,NA,NA,1.023149895,0,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,9.272460486,NA,NA,NA
"1267","EXP35","EXP35_T1","BA2S",1,"T1_1","Tank3","23/3/2024",5.4,151.920269,-23.434075,"PartiallyDead","Taxon1","NoBleaching",28.34126663,21.68590927,6.655357361,24.75913293,"T8","30/3/2024",26.7,"Dead",NA,NA,NA,NA,NA,NA,1.022960334,0,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,6.925125052,NA,NA,NA
"1268","EXP35","EXP35_T1","BA2S",1,"T1_1","Tank3","23/3/2024",5.4,151.920269,-23.434075,"PartiallyDead","Taxon1","NoBleaching",28.34126663,21.68590927,6.655357361,24.75913293,"T8","30/3/2024",26.7,"Dead",NA,NA,NA,NA,NA,NA,1.022960334,0,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,6.757709378,NA,NA,NA
"1269","EXP35","EXP35_T1","BA2S",1,"T1_1","Tank3","23/3/2024",5.4,151.920269,-23.434075,"PartiallyDead","Taxon1","NoBleaching",28.34126663,21.68590927,6.655357361,24.75913293,"T9","6/4/2024",27.5,"Dead",NA,NA,NA,NA,NA,NA,1.022703365,0,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,4.314083386,NA,NA,NA
"1270","EXP35","EXP35_T1","BA2S",1,"T1_1","Tank3","23/3/2024",5.4,151.920269,-23.434075,"PartiallyDead","Taxon1","NoBleaching",28.34126663,21.68590927,6.655357361,24.75913293,"T9","6/4/2024",27.5,"Dead",NA,NA,NA,NA,NA,NA,1.022703365,0,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,4.091628028,NA,NA,NA
"1271","EXP35","EXP35_T1","BA2S",1,"T1_1","Tank3","23/3/2024",5.4,151.920269,-23.434075,"PartiallyDead","Taxon1","NoBleaching",28.34126663,21.68590927,6.655357361,24.75913293,"T10","13/4/2024",25.8,"Dead",NA,NA,NA,NA,NA,NA,1.023243649,0,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,1.491319444,NA,NA,NA
"1272","EXP35","EXP35_T1","BA2S",1,"T1_1","Tank3","23/3/2024",5.4,151.920269,-23.434075,"PartiallyDead","Taxon1","NoBleaching",28.34126663,21.68590927,6.655357361,24.75913293,"T10","13/4/2024",25.8,"Dead",NA,NA,NA,NA,NA,NA,1.023243649,0,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,1.273204365,NA,NA,NA
"1273","EXP35","EXP35_T1","BA2S",1,"T1_1","Tank3","23/3/2024",5.4,151.920269,-23.434075,"PartiallyDead","Taxon1","NoBleaching",28.34126663,21.68590927,6.655357361,24.75913293,"T11","19/4/2024",24.1,"Dead",NA,NA,NA,NA,NA,NA,1.02376184,0,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,0,NA,NA,NA
"1274","EXP35","EXP35_T1","BA2S",1,"T1_1","Tank3","23/3/2024",5.4,151.920269,-23.434075,"PartiallyDead","Taxon1","NoBleaching",28.34126663,21.68590927,6.655357361,24.75913293,"T11","19/4/2024",24.1,"Dead",NA,NA,NA,NA,NA,NA,1.02376184,0,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,0,NA,NA,NA
"1275","EXP35","EXP35_T1","BA2S",1,"T1_1","Tank3","23/3/2024",5.4,151.920269,-23.434075,"PartiallyDead","Taxon1","NoBleaching",28.34126663,21.68590927,6.655357361,24.75913293,"T12","27/4/2024",25.7,"Dead",NA,NA,NA,NA,NA,NA,1.023274748,0,12,7,2,NA,"C8",1,1.937431223,-0.840622839,NA,NA,NA,NA
"1276","EXP36","EXP36_C","BA2S",2,"C_2","Tank7","22/3/2024",6.4,151.920269,-23.434075,"Dead","Taxon1","",28.34126663,21.68590927,6.655357361,24.75913293,"T0","5/2/2024",30.9,"Alive","D",5,"NoBleaching",0,5.013,NA,1.021558662,13.57035266,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,5.107345238,NA,NA,NA
"1277","EXP36","EXP36_C","BA2S",2,"C_2","Tank7","22/3/2024",6.4,151.920269,-23.434075,"Dead","Taxon1","",28.34126663,21.68590927,6.655357361,24.75913293,"T0","5/2/2024",30.9,"Alive","D",5,"NoBleaching",0,5.013,NA,1.021558662,13.57035266,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,5.440698413,NA,NA,NA
"1278","EXP36","EXP36_C","BA2S",2,"C_2","Tank7","22/3/2024",6.4,151.920269,-23.434075,"Dead","Taxon1","",28.34126663,21.68590927,6.655357361,24.75913293,"T1","10/2/2024",29.7,"Alive","D",3,"NoBleaching",0,5.164,NA,1.021972254,13.98878238,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,7.472771825,NA,NA,NA
"1279","EXP36","EXP36_C","BA2S",2,"C_2","Tank7","22/3/2024",6.4,151.920269,-23.434075,"Dead","Taxon1","",28.34126663,21.68590927,6.655357361,24.75913293,"T1","10/2/2024",29.7,"Alive","D",3,"NoBleaching",0,5.164,NA,1.021972254,13.98878238,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,7.690430556,NA,NA,NA
"1280","EXP36","EXP36_C","BA2S",2,"C_2","Tank7","22/3/2024",6.4,151.920269,-23.434075,"Dead","Taxon1","",28.34126663,21.68590927,6.655357361,24.75913293,"T2","18/2/2024",30.3,"Alive","C",3,"NoBleaching",0,5.15,NA,1.021766746,13.94606525,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,10.37232452,NA,NA,NA
"1281","EXP36","EXP36_C","BA2S",2,"C_2","Tank7","22/3/2024",6.4,151.920269,-23.434075,"Dead","Taxon1","",28.34126663,21.68590927,6.655357361,24.75913293,"T2","18/2/2024",30.3,"Alive","C",3,"NoBleaching",0,5.15,NA,1.021766746,13.94606525,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,10.52750805,NA,NA,NA
"1282","EXP36","EXP36_C","BA2S",2,"C_2","Tank7","22/3/2024",6.4,151.920269,-23.434075,"Dead","Taxon1","",28.34126663,21.68590927,6.655357361,24.75913293,"T3","25/2/2024",29.6,"Alive","C",3,"NoBleaching",0,5.232,NA,1.022006253,14.17379369,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,13.10126301,NA,NA,NA
"1283","EXP36","EXP36_C","BA2S",2,"C_2","Tank7","22/3/2024",6.4,151.920269,-23.434075,"Dead","Taxon1","",28.34126663,21.68590927,6.655357361,24.75913293,"T3","25/2/2024",29.6,"Alive","C",3,"NoBleaching",0,5.232,NA,1.022006253,14.17379369,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,13.29344059,NA,NA,NA
"1284","EXP36","EXP36_C","BA2S",2,"C_2","Tank7","22/3/2024",6.4,151.920269,-23.434075,"Dead","Taxon1","",28.34126663,21.68590927,6.655357361,24.75913293,"T4","2/3/2024",28.6,"Alive","C",2,"NoBleaching",0,5.233,NA,1.02234225,14.18447263,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,15.4715716,NA,NA,NA
"1285","EXP36","EXP36_C","BA2S",2,"C_2","Tank7","22/3/2024",6.4,151.920269,-23.434075,"Dead","Taxon1","",28.34126663,21.68590927,6.655357361,24.75913293,"T4","2/3/2024",28.6,"Alive","C",2,"NoBleaching",0,5.233,NA,1.02234225,14.18447263,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,15.68968668,NA,NA,NA
"1286","EXP36","EXP36_C","BA2S",2,"C_2","Tank7","22/3/2024",6.4,151.920269,-23.434075,"Dead","Taxon1","",28.34126663,21.68590927,6.655357361,24.75913293,"T5","9/3/2024",26.5,"PartiallyDead","C",2,"NoBleaching",0,5.207,"RTN tips",1.023023824,14.13011161,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,15.87717676,NA,NA,NA
"1287","EXP36","EXP36_C","BA2S",2,"C_2","Tank7","22/3/2024",6.4,151.920269,-23.434075,"Dead","Taxon1","",28.34126663,21.68590927,6.655357361,24.75913293,"T5","9/3/2024",26.5,"PartiallyDead","C",2,"NoBleaching",0,5.207,"RTN tips",1.023023824,14.13011161,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,15.6500339,NA,NA,NA
"1288","EXP36","EXP36_C","BA2S",2,"C_2","Tank7","22/3/2024",6.4,151.920269,-23.434075,"Dead","Taxon1","",28.34126663,21.68590927,6.655357361,24.75913293,"T6","16/3/2024",26.8,"Alive","C",2,"NoBleaching",0,5.25,NA,1.022928476,14.24452457,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,12.85155771,NA,NA,NA
"1289","EXP36","EXP36_C","BA2S",2,"C_2","Tank7","22/3/2024",6.4,151.920269,-23.434075,"Dead","Taxon1","",28.34126663,21.68590927,6.655357361,24.75913293,"T6","16/3/2024",26.8,"Alive","C",2,"NoBleaching",0,5.25,NA,1.022928476,14.24452457,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,12.57236128,NA,NA,NA
"1290","EXP36","EXP36_C","BA2S",2,"C_2","Tank7","22/3/2024",6.4,151.920269,-23.434075,"Dead","Taxon1","",28.34126663,21.68590927,6.655357361,24.75913293,"T7","24/3/2024",26.1,"Dead",NA,NA,NA,NA,NA,NA,1.023149895,0,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,9.085317629,NA,NA,NA
"1291","EXP36","EXP36_C","BA2S",2,"C_2","Tank7","22/3/2024",6.4,151.920269,-23.434075,"Dead","Taxon1","",28.34126663,21.68590927,6.655357361,24.75913293,"T7","24/3/2024",26.1,"Dead",NA,NA,NA,NA,NA,NA,1.023149895,0,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,8.877004137,NA,NA,NA
"1292","EXP36","EXP36_C","BA2S",2,"C_2","Tank7","22/3/2024",6.4,151.920269,-23.434075,"Dead","Taxon1","",28.34126663,21.68590927,6.655357361,24.75913293,"T8","30/3/2024",26.7,"Dead",NA,NA,NA,NA,NA,NA,1.022960334,0,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,6.925125052,NA,NA,NA
"1293","EXP36","EXP36_C","BA2S",2,"C_2","Tank7","22/3/2024",6.4,151.920269,-23.434075,"Dead","Taxon1","",28.34126663,21.68590927,6.655357361,24.75913293,"T8","30/3/2024",26.7,"Dead",NA,NA,NA,NA,NA,NA,1.022960334,0,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,6.757709378,NA,NA,NA
"1294","EXP36","EXP36_C","BA2S",2,"C_2","Tank7","22/3/2024",6.4,151.920269,-23.434075,"Dead","Taxon1","",28.34126663,21.68590927,6.655357361,24.75913293,"T9","6/4/2024",28.3,"Dead",NA,NA,NA,NA,NA,NA,1.022441623,0,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,4.314083386,NA,NA,NA
"1295","EXP36","EXP36_C","BA2S",2,"C_2","Tank7","22/3/2024",6.4,151.920269,-23.434075,"Dead","Taxon1","",28.34126663,21.68590927,6.655357361,24.75913293,"T9","6/4/2024",28.3,"Dead",NA,NA,NA,NA,NA,NA,1.022441623,0,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,4.091628028,NA,NA,NA
"1296","EXP36","EXP36_C","BA2S",2,"C_2","Tank7","22/3/2024",6.4,151.920269,-23.434075,"Dead","Taxon1","",28.34126663,21.68590927,6.655357361,24.75913293,"T10","13/4/2024",25.8,"Dead",NA,NA,NA,NA,NA,NA,1.023243649,0,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,1.491319444,NA,NA,NA
"1297","EXP36","EXP36_C","BA2S",2,"C_2","Tank7","22/3/2024",6.4,151.920269,-23.434075,"Dead","Taxon1","",28.34126663,21.68590927,6.655357361,24.75913293,"T10","13/4/2024",25.8,"Dead",NA,NA,NA,NA,NA,NA,1.023243649,0,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,1.273204365,NA,NA,NA
"1298","EXP36","EXP36_C","BA2S",2,"C_2","Tank7","22/3/2024",6.4,151.920269,-23.434075,"Dead","Taxon1","",28.34126663,21.68590927,6.655357361,24.75913293,"T11","19/4/2024",24.1,"Dead",NA,NA,NA,NA,NA,NA,1.02376184,0,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,0,NA,NA,NA
"1299","EXP36","EXP36_C","BA2S",2,"C_2","Tank7","22/3/2024",6.4,151.920269,-23.434075,"Dead","Taxon1","",28.34126663,21.68590927,6.655357361,24.75913293,"T11","19/4/2024",24.1,"Dead",NA,NA,NA,NA,NA,NA,1.02376184,0,12,7,2,NA,"C8",NA,1.937431223,-0.840622839,0,NA,NA,NA
"1300","EXP36","EXP36_C","BA2S",2,"C_2","Tank7","22/3/2024",6.4,151.920269,-23.434075,"Dead","Taxon1","",28.34126663,21.68590927,6.655357361,24.75913293,"T12","27/4/2024",25.7,"Dead",NA,NA,NA,NA,NA,NA,1.023274748,0,12,7,2,NA,"C8",1,1.937431223,-0.840622839,NA,NA,NA,NA
"1301","EXP36","EXP36_T2","BA2S",1,"T2_1","Tank4","23/3/2024",6.4,151.920269,-23.434075,"Dead","Taxon1","",28.34126663,21.68590927,6.655357361,24.75913293,"T0","5/2/2024",30.9,"Alive","D",5,"NoBleaching",0,5.565,NA,1.021558662,15.06463446,5,7,2,NA,"C8",NA,1.937431223,-0.840622839,5.107345238,NA,NA,NA
"1302","EXP36","EXP36_T2","BA2S",1,"T2_1","Tank4","23/3/2024",6.4,151.920269,-23.434075,"Dead","Taxon1","",28.34126663,21.68590927,6.655357361,24.75913293,"T0","5/2/2024",30.9,"Alive","D",5,"NoBleaching",0,5.565,NA,1.021558662,15.06463446,5,7,2,NA,"C8",NA,1.937431223,-0.840622839,5.440698413,NA,NA,NA
"1303","EXP36","EXP36_T2","BA2S",1,"T2_1","Tank4","23/3/2024",6.4,151.920269,-23.434075,"Dead","Taxon1","",28.34126663,21.68590927,6.655357361,24.75913293,"T1","10/2/2024",29.7,"Alive","C",3,"NoBleaching",0,5.697,NA,1.021972254,15.43262843,5,7,2,NA,"C8",NA,1.937431223,-0.840622839,7.472771825,NA,NA,NA
"1304","EXP36","EXP36_T2","BA2S",1,"T2_1","Tank4","23/3/2024",6.4,151.920269,-23.434075,"Dead","Taxon1","",28.34126663,21.68590927,6.655357361,24.75913293,"T1","10/2/2024",29.7,"Alive","C",3,"NoBleaching",0,5.697,NA,1.021972254,15.43262843,5,7,2,NA,"C8",NA,1.937431223,-0.840622839,7.690430556,NA,NA,NA
"1305","EXP36","EXP36_T2","BA2S",1,"T2_1","Tank4","23/3/2024",6.4,151.920269,-23.434075,"Dead","Taxon1","",28.34126663,21.68590927,6.655357361,24.75913293,"T2","17/2/2024",29.3,"Alive","C",3,"NoBleaching",0,4.48,NA,1.022107816,12.13864338,5,7,2,NA,"C8",NA,1.937431223,-0.840622839,10.03776599,NA,NA,NA
"1306","EXP36","EXP36_T2","BA2S",1,"T2_1","Tank4","23/3/2024",6.4,151.920269,-23.434075,"Dead","Taxon1","",28.34126663,21.68590927,6.655357361,24.75913293,"T2","17/2/2024",29.3,"Alive","C",3,"NoBleaching",0,4.48,NA,1.022107816,12.13864338,5,7,2,NA,"C8",NA,1.937431223,-0.840622839,10.20518166,NA,NA,NA
"1307","EXP36","EXP36_T2","BA2S",1,"T2_1","Tank4","23/3/2024",6.4,151.920269,-23.434075,"Dead","Taxon1","",28.34126663,21.68590927,6.655357361,24.75913293,"T3","24/2/2024",30.1,"Alive","D",3,"NoBleaching",0,5.791,NA,1.021835536,15.68367992,5,7,2,NA,"C8",NA,1.937431223,-0.840622839,12.64880766,NA,NA,NA
"1308","EXP36","EXP36_T2","BA2S",1,"T2_1","Tank4","23/3/2024",6.4,151.920269,-23.434075,"Dead","Taxon1","",28.34126663,21.68590927,6.655357361,24.75913293,"T3","24/2/2024",30.1,"Alive","D",3,"NoBleaching",0,5.791,NA,1.021835536,15.68367992,5,7,2,NA,"C8",NA,1.937431223,-0.840622839,12.87126301,NA,NA,NA
"1309","EXP36","EXP36_T2","BA2S",1,"T2_1","Tank4","23/3/2024",6.4,151.920269,-23.434075,"Dead","Taxon1","",28.34126663,21.68590927,6.655357361,24.75913293,"T4","2/3/2024",28.6,"PartiallyDead","D",3,"NoBleaching",0,5.792,"Algae",1.02234225,15.69968765,5,7,2,NA,"C8",NA,1.937431223,-0.840622839,15.4715716,NA,NA,NA
