SampleName,A1er,1643_A,A5a,1551_A,1550_A,A1dh,1644_A,1645_A,1649_A,1611_A,1650_A,1584_A,1608_A,1560_A,1521_A,1612_A,1523_A,1563_A,1562_A,1613_A,1525_A,1520_A,1442_A,1564_A,A1,1522_A,1565_A,1559_A,1624_A,1622_A,1580_A,1626_A,1625_A,1657_A,1524_A,1566_A,1614_A,1628_A,1627_A,1561_A,1623_A,1629_A,1581_A,1586_A,1585_A,1658_A,1582_A,1552_A,C8,C8a,C78,1411_C,C1,C42.2,1378_C,C35.3,C35.1,C42e,1413_C,1417_C,1365_C,C8e,1412_C,1437_C,1418_C,C79,1372_C,1556_C,1421_C,C3i,1367_C,1424_C,1368_C,C50t,1420_C,C3,1373_C,1415_C,C42ae,1428_C,1366_C,1369_C,1370_C,1511_C,1371_C,1423_C,1379_C,1422_C,1414_C,1404_C,1430_C,1374_C,1425_C,1429_C,1375_C,1483_C,1427_C,1432_C,1426_C,1433_C,1376_C,1465_C,1402_C,1419_C,1515_C,1434_C,1438_C,1557_C,1377_C,1467_C,1380_C,1458_C,1460_C,1436_C,1480_C,1466_C,1459_C,1435_C,1446_C,1477_C,1431_C,1406_C,1405_C,1454_C,1508_C,1416_C,1526_C,1457_C,1455_C,1527_C,1558_C,1481_C,1451_C,1516_C,1487_C,1448_C,1510_C,1512_C,1407_C,1505_C,1439_C,1456_C,1533_C,1490_C,1517_C,1506_C,1470_C,1403_C,1409_C,1453_C,1594_C,1498_C,1486_C,1493_C,1462_C,1530_C,1491_C,1463_C,1589_C,1501_C,1440_C,1616_C,1461_C,1496_C,1535_C,1469_C,1593_C,1504_C,1531_C,1449_C,1474_C,1538_C,1518_C,1600_C,1540_C,1536_C,1541_C,1630_C,1479_C,1529_C,1542_C,1528_C,1478_C,1544_C,1543_C,1545_C,1509_C,1532_C,1503_C,1597_C,1539_C,1484_C,1573_C,1617_C,1492_C,1534_C,1499_C,1514_C,1471_C,1507_C,1494_C,1473_C,1631_C,1583_C,1500_C,1610_C,1445_C,1475_C,1476_C,1570_C,1609_C,1548_C,1513_C,1464_C,1452_C,1659_C,1502_C,1567_C,1568_C,1546_C,1595_C,1662_C,1553_C,1601_C,1468_C,1549_C,1571_C,1587_C,1599_C,1555_C,1447_C,1569_C,1441_C,1661_C,1634_C,1664_C,1663_C,1554_C,1572_C,1408_C,1592_C,1656_C,1450_C,1574_C,1537_C,1632_C,1519_C,1472_C,1636_C,1665_C,1588_C,1637_C,1596_C,1660_C,1495_C,1591_C,1598_C,C116,1482_C,1615_C,1602_C,1638_C,1497_C,1635_C,1651_C,1654_C,1633_C,1590_C,1410_C,1547_C,1485_C,1655_C,1607_C,1646_C,1640_C,1647_C,1648_C,1641_C,1642_C,1443_F,1444_F,1575_F,1605_F,1606_F,1579_F,F3.1a,1578_F,1576_F,1577_F,1621_F,1620_F,1619_F,G3a,1639_G,1381_G,1382_G,1383_G,1384_G,1385_G,1386_G,1387_G,1652_G,1388_G,1390_G,1396_G,1389_G,1391_G,1653_G,1393_G,1392_G,1394_G,1395_G,1397_G,1401_G,1398_G,G3b,1603_G,1604_G,1399_G,1400_G,1488_G,1489_G,1618_G
Spis-02T1-D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289005886,0.330885952,0.06926686,0.014373888,0.03217411,0,0,0,0.032723279,0.026073565,0,0,0.02772107,0,0.0225756,0,0,0,0.014123181,0,0,0.012630875,0,0,0.012678629,0,0,0.02073708,0,0.008953834,0,0,0,0,0,0.011735492,0,0.007652543,0,0,0.005921469,0,0.01029094,0,0,0,0.00606473,0,0.00653033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014624596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01221303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005205162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-02T1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301089556,0.327686243,0.070422535,0.013896271,0.031922668,0,0,0,0.030848614,0.028423687,0,0,0.025124015,0,0.02210116,0,0,0,0.016099743,0,0,0.011925326,0,0,0.012335016,0,0,0.016631234,0,0.008880326,0,0,0,0,0,0.011272035,0,0.006931526,0,0,0.006278235,0,0.008913544,0,0,0,0.005215254,0,0.006222872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005392417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015269289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011726016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005392417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-49T1-D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220643842,0.327047262,0.075824017,0.014445611,0.036035109,0,0,0,0.025199185,0.018302349,0,0,0.0298657,0,0.022975727,0,0,0,0.01708082,0,0,0.009484007,0,0,0.013944647,0,0,0.020985596,0,0.007404662,0,0,0,0,0,0.011872165,0,0.008886967,0.006752723,0,0.006924286,0,0.009435969,0,0,0.007624263,0.006313521,0,0.006958598,0,0,0.052697315,0,0.014095622,0,0,0,0,0,0,0,0,0,0,0,0.011542764,0,0,0,0,0.005867457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005840007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005949808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-49C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226568872,0.324150024,0.075315173,0.014412882,0.037675064,0,0,0,0.026134272,0.018595764,0,0,0.027008133,0,0.024147694,0,0,0,0.017086897,0,0,0.008994943,0,0,0.014803206,0,0,0.017937455,0,0.007963787,0,0,0,0,0,0.010521287,0,0.008266726,0.006559784,0,0.008138559,0,0.008214294,0,0,0.007346259,0.005575234,0,0.006175285,0,0,0.057808823,0,0.012717591,0,0,0,0,0,0,0,0,0,0,0,0.011628178,0,0,0,0,0.005353855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005616014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005283947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-64T1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268198413,0.322894605,0.090990004,0.008513058,0.041362089,0,0,0,0.032486423,0.016284417,0,0,0.021566963,0,0.017265108,0,0,0,0.014224141,0,0,0.010218966,0,0,0.008999283,0,0,0,0,0.009534955,0,0,0,0,0,0.00987284,0,0.005645155,0.021871884,0,0.007318098,0,0.005818218,0.006634087,0,0,0,0.006469265,0,0.005323752,0,0,0,0,0,0.005974799,0,0,0,0.00658464,0,0,0.006254996,0.005768771,0,0,0.005068278,0.006007763,0,0,0,0,0,0.004985867,0,0.017405207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004598535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005859423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-44T1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199392451,0.320913856,0.117240943,0.010332944,0.041406569,0,0,0,0.044806775,0.024894571,0,0,0.025055663,0,0.021097386,0,0,0,0.010896768,0,0,0.024791011,0,0,0.009492961,0,0,0,0,0.00891763,0,0,0,0,0,0.010223631,0,0.005787829,0.01218551,0,0.015355583,0,0.005816596,0.006863698,0,0,0.006133028,0.006357407,0,0.005534684,0,0,0,0,0,0.005074419,0,0,0,0.006863698,0,0.005373591,0.005442631,0.005252772,0,0.007525329,0.005396604,0.005655503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007726695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007531082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004660181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-49C-D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2257383,0.318766362,0.074725578,0.014390912,0.036635588,0,0,0,0.025873023,0.018616329,0,0,0.029294692,0,0.023813898,0,0,0,0.017437499,0,0,0.009361748,0,0,0.013747914,0,0,0.0203463,0,0.007249039,0,0,0,0,0,0.011229504,0,0.008450834,0.006215649,0,0.007310277,0,0.009775104,0,0,0.007532265,0.006506529,0,0.0067821,0,0,0.056461367,0,0.014521043,0,0,0,0,0,0,0,0,0,0,0,0.011933741,0,0,0,0,0.005641544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005679818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005963043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-49T2-D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217163805,0.31689544,0.078994337,0.014772917,0.028903812,0,0,0,0.027889418,0.017437307,0,0,0.028852451,0,0.024846236,0,0,0,0.019575239,0,0,0.010946468,0,0,0.0142593,0,0,0.018753451,0,0.007896866,0,0,0,0,0,0.011228958,0,0.008725074,0.006632083,0,0.007100759,0,0.009534021,0,0,0.007665738,0.006452317,0.00505271,0.006702705,0,0,0.052446744,0,0.01336689,0,0,0,0,0,0,0,0,0,0,0,0.011062032,0,0,0,0,0.005835976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006407376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005020609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004808742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00477022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-44T1-D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201938331,0.316414153,0.119536805,0.010655038,0.042543079,0,0,0,0.04647369,0.02617838,0,0,0.025420518,0,0.022292728,0,0,0,0.010353177,0,0,0.02420023,0,0,0.010154077,0,0,0,0,0.009640272,0,0,0,0,0,0.010205458,0,0.005863803,0.012491892,0,0.013558038,0,0.00583169,0.006339073,0,0,0.00678223,0.006396876,0,0.005722507,0,0,0,0,0,0.005465604,0,0,0,0.006801498,0,0,0.005741774,0.005247237,0,0.006865723,0.005144476,0.005863803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007122626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007790573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004964644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-44T2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21210224,0.315766801,0.115864446,0.009402642,0.04256749,0,0,0,0.045249856,0.028472142,0,0,0.024014934,0,0.021671453,0,0,0,0.009643883,0,0,0.023141872,0,0,0.009885123,0,0,0,0,0.009178633,0,0,0,0,0,0.00973004,0,0.005772545,0.013147616,0,0.013205055,0,0.005594486,0.006272257,0,0.004652499,0.00579552,0.00665135,0,0.005881677,0,0,0,0,0,0.005347501,0,0,0,0.00684664,0,0,0.005554279,0.005537048,0,0.007914991,0.005341758,0.005542791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007593337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006657094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161758406,0.311705708,0.110984939,0.012470676,0.033305001,0,0,0,0.033658586,0.027049264,0,0,0.026845272,0,0.021861082,0,0,0,0.012341482,0,0,0.012259885,0,0,0.01261347,0,0,0.030163533,0,0.009438004,0,0,0,0,0,0.00977119,0,0.007887669,0,0,0.006588923,0,0.011457519,0.007105702,0,0.008282052,0.013375038,0.006799714,0.010049978,0.006004148,0,0,0,0.009635195,0,0.006085744,0,0,0,0.006548125,0,0.006017747,0.005276578,0.005065787,0,0,0.008873627,0.006004148,0,0.012878659,0.005099786,0,0,0.004753,0,0,0,0,0,0,0,0,0,0,0.005602965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008866828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005514568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-07T1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303852385,0.309534596,0.075074291,0.013913738,0.034530949,0,0,0,0.033079681,0.022529198,0,0,0.028019442,0,0.022222052,0,0,0,0.016509126,0,0,0.013261052,0,0,0.012700509,0,0,0.018590044,0,0.006572936,0,0,0,0,0,0.010542805,0,0.007770807,0,0,0.006480792,0,0.009045465,0.005275242,0,0,0.006480792,0,0.007632591,0,0,0,0,0.01240872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006296504,0,0,0,0,0,0,0,0.009475471,0,0,0,0,0,0,0,0,0,0,0,0,0.008200812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-64T1-D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29280544,0.304523509,0.081545782,0.007969959,0.037083998,0,0,0,0.030786058,0.018183212,0,0,0.02431395,0,0.015675182,0,0,0,0.012860616,0,0,0.011000495,0,0,0.008039627,0,0,0,0,0.00886867,0,0,0,0,0,0.008959238,0,0.006695045,0.023833244,0,0.006130738,0,0.005608232,0.006667178,0,0,0.005845101,0.005705766,0,0.005503731,0,0,0,0,0,0.005245961,0,0,0,0.005733633,0,0.005071792,0.005092693,0.004786156,0,0,0.005155393,0.005301695,0,0,0,0,0,0.005134493,0,0.019541727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005023025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005308662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-44C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203658586,0.302757136,0.12593901,0.010232671,0.053234255,0,0,0,0.04352946,0.027611971,0,0,0.02127746,0,0.021947456,0,0,0,0.012161449,0,0,0.026211069,0,0,0.011450847,0,0,0,0,0.010313883,0,0,0,0,0,0.012283266,0,0.005035124,0.012364478,0,0.01536931,0,0.005035124,0.007715109,0,0,0.00639542,0.006354814,0,0.006253299,0,0,0,0,0,0.005725423,0,0,0,0.007248142,0,0.004852398,0,0.004953912,0,0.006517237,0.005563,0.005035124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00751208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005461485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-64T2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274060804,0.29528828,0.083665637,0.008057746,0.041060774,0,0,0,0.029682487,0.016505262,0,0,0.033137949,0,0.014616376,0,0,0,0.01057626,0,0,0.009279525,0,0,0.01408419,0,0,0.019436033,0,0.006843462,0,0,0,0,0,0.009984109,0,0.010081552,0.023161335,0,0.00655863,0,0.009242047,0.005771595,0,0,0.007623002,0.005794081,0.008215153,0.005614188,0,0,0,0.01401673,0,0.00486463,0,0,0,0,0,0,0,0.004624771,0,0,0,0.004684736,0,0,0.006206338,0,0,0,0,0.017262315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-66-D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263093371,0.288894019,0.086540834,0.008239331,0.033450886,0,0,0,0.031134321,0.043489337,0,0,0.019161419,0,0.021684963,0,0,0,0.01409045,0,0,0.013779982,0,0,0.014862638,0,0,0.019599258,0,0.014966127,0,0,0,0,0,0,0,0.005357555,0,0,0.005293869,0,0.005325712,0.006702914,0,0.01273713,0,0.006034215,0,0.006153626,0,0,0,0,0,0.006909893,0,0,0,0.005484926,0,0.007944785,0.00563618,0.006225272,0,0,0.006416329,0.005668023,0,0,0,0,0,0.005588416,0,0,0,0.006511857,0,0,0,0,0,0,0.005246105,0,0,0,0,0,0,0,0,0.005317752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005954608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006503897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
